pdf_page,printed_page,block,label,row_kind,dwelling,famiglie,present_mf,present_f,absent_mf,is_consistent,locality_it,circoscrizione_it,shabiya_en,shabiya_pcode,label_printed
137,70,1,EL-MÈBNI • . . . . . st,locality,st,144,493,249,32,1,el- Mèbni,tocra,Marj,LY0102,EL-MÈBNI • . . . . . st.
137,70,1,ER-RÈGIMA st,locality,st,205,760,371,22,1,,,,,ER-RÈGIMA st.
137,70,1,CIRCONDARIO DI BARCE (c) 6.559 21.632 10.902,subtotal,,,,,2268,0,,,,,CIRCONDARIO DI BARCE (c) 6.559 21.632 10.902
137,70,1,Distretto di el-Abiàr,subtotal,,668,2501,1174,31,1,,,,,Distretto di el-Abiàr
137,70,1,"EI,-ABIÀR. .88",locality,st,,326,164,3,1,,,,,"EI,-ABIÀR. st. .88"
137,70,1,I QUARTIERE URBANO FRAZIONE RURALE. st,locality,st,580,2175,1010,28,1,,,,,I QUARTIERE URBANO FRAZIONE RURALE. st.
137,70,1,Distretto di Barce 4.272 14.251,subtotal,,,,7132,1210,0,,,,,Distretto di Barce 4.272 14.251
137,70,1,-l' BARCE (el-Merg) • I st,locality,st,2116,6563,3518,1068,1,,,,,-l' BARCE (el-Merg) • I st.
137,70,1,GÈRDES EL-ABìD st,locality,st,853,3161,1485,45,1,,,,,GÈRDES EL-ABìD st.
137,70,1,-- EL-GARìB. st,locality,st,1303,4527,2129,97,1,el- Garìb,,,,--;: EL-GARìB. st.
137,70,1,Distretto di Tobnèta,subtotal,,1619,4880,2596,1025,1,,,,,Distretto di Tobnèta
137,70,1,(Tolemàide) I QUARTIERE URBANO TOLMÈTA st,locality,st,625,1535,1012,591,1,Tolemàide,tolmeta,Marj,LY0102,(Tolemàide) I QUARTIERE URBANO TOLMÈTA st.
137,70,1,FRAZIONE RURALE . st,locality,st,994,3345,1584,434,1,,,,,FRAZIONE RURALE . st.
137,70,1,"PROVINCIA DI DERNA 10.'1'16 45.839 11',860",subtotal,,,,,4191,0,,,,,"PROVINCIA DI DERNA 10.'1'16 45.839 11',860"
137,70,1,CIRCONDARIO DI APOLLONIA (d) 3.412 15.49&,subtotal,,,,6279,556,0,,,,,CIRCONDARIO DI APOLLONIA (d) 3.412 15.49&
137,70,1,Distretto di Bèda Littòri~,subtotal,,494,1741,852,,1,,,,,Distretto di Bèda Littòri~
137,70,1,,locality,,,,,101,0,,,,,
137,70,1,BÈDA LITTÒRIA (Zàvia Bèda),locality,,94,314,157,19,1,,,,,BÈDA LITTÒRIA (Zàvia Bèda).
137,70,1,(Zàvia I ISRAELITI. st,quarter,st,3,5,1,,1,,,,,(Zàvia I ISRAELITI. st.
137,70,1,= Bèda) 1 Bèda Littòria . . . . ALTRI CENSITI. l,locality,st,1,6,,,1,Bèda Littòria,beda littoria,Jabal al Akhdar,LY0106,= Bèda) 1 Bèda Littòria . . . . ALTRI CENSITI. st. l
137,70,1,TRIBÙ EL-BRÀASA Tàmia .J st,locality,st,7,25,12,1,1,,,,,TRIBÙ EL-BRÀASA : Tàmia .J st.
137,70,1,l lO,locality,sn,2,,5,1,0,,,,,l sn. lO
137,70,1,Husèin. l \ el-Masaìd,locality,st,11,35,20,1,1,,,,,Husèin. : l st. \ el-Masaìd
137,70,1,Bèni Zàrga . TRIBÙ EL-RAsA el-Bachàits st,locality,st,11,40,23,,1,Bèni Zàrga,beda littoria,Jabal al Akhdar,LY0106,Bèni Zàrga . TRIBÙ EL-RAsA: el-Bachàits st.
137,70,1,TRIBÙ ED-DòRSA el-Baràgla st,locality,st,2,8,4,,1,,,,,TRIBÙ ED-DòRSA: el-Baràgla st.
137,70,1,I ( TRIBÙ EL-BRÀASA el -Masaìd st,locality,st,37,121,60,11,1,,,,,I ( TRIBÙ EL-BRÀASA: el -Masaìd st.
137,70,1,Tàmia l lO,locality,st,2,,4,,0,,,,,Tàmia l st. lO
137,70,1,sn,locality,sn,12,33,16,3,1,,,,,. sn.
137,70,1,el-Glàa. TRIBÙ ED-DòRSA I el-Baràgla l st,locality,st,6,21,11,2,1,,,,,el-Glàa. TRIBÙ ED-DòRSA: I el-Baràgla :l st.
138,71,0,- - -,locality,,4,,,7,0,,,,,- - -
138,71,0,"LUIGI RAZZA (À,in Messa)",locality,,122,412,199,23,1,Luigi Razza,,,,"LUIGI RAZZA (À,in Messa)."
138,71,0,TRIBÙ EL-BRÀASA Tàmia -,locality,st,8,26,12,,1,,,,,TRIBÙ EL-BRÀASA: Tàmia st. -
138,71,0,Luigi Razza Husèin sn,locality,sn,1,4,3,,1,Luigi Razza,,,,Luigi Razza Husèin : sn.
138,71,0,Mèssa) woi TRIBÙ ED-DòRSA I Bu Auèna -,locality,st,6,14,,,1,,,,,Mèssa) woi TRIBÙ ED-DòRSA: I Bu Auèna st. -
138,71,0,ALTRI CENsrrI. ~I .-,locality,st,1,5,,,1,,,,,ALTRI CENsrrI. st. ~I .-
138,71,0,I TRIBÙ EL-BRÀASA lO,locality,,,,61,1,0,,,,,I TRIBÙ EL-BRÀASA : lO
138,71,0,I st,locality,st,4,,,,0,,,,,I st.
138,71,0,Tàmia · sn,locality,sn,19,67,33,2,1,,,,,Tàmia · sn.
138,71,0,Seliùm ) TRIBÙ ED-DòRSA el-Chsceibàt . st,locality,st,15,47,27,11,1,,,,,Seliùm ) TRIBÙ ED-DòRSA: el-Chsceibàt . st.
138,71,0,I TRIBÙ EL-BRÀASA .1 -,locality,st,4,11,5,,1,,,,,I TRIBÙ EL-BRÀASA: .1 st. -
138,71,0,Tàmia sn,locality,sn,4,18,6,1,1,,,,,Tàmia sn.
138,71,0,Ulàd Hamèd I st,locality,st,7,31,,1,1,,,,,Ulàd Hamèd : I st.
138,71,0,el-Masaid,locality,,,,171,,0,,,,,el-Masaid.
138,71,0,Sidi Abd el-Uàhed. TRIBÙ ED-DòRSA Bu Auèna st,locality,st,11,38,20,1,1,,,,,Sidi Abd el-Uàhed. TRIBÙ ED-DòRSA: Bu Auèna st.
138,71,0,TRIBÙ EL-HAsA el-Gaiàbta -,locality,st,5,22,9,,1,,,,,TRIBÙ EL-HAsA: el-Gaiàbta st. -
138,71,0,ALTRI CENSITI. -,quarter,st,2,7,3,,1,,,,,ALTRI CENSITI. st. -
138,71,0,I TRIBÙ ED-DòRSA st,locality,st,19,66,31,4,1,,,,,I TRIBÙ ED-DòRSA : st.
138,71,0,Gfànta. l Bu Auèna TRIBÙ EL-BRÀASA Ulàd Hamèd l,locality,st,16,46,20,,1,,,,,Gfànta. l Bu Auèna TRIBÙ EL-BRÀASA : Ulàd Hamèd st. l
138,71,0,EL-HANÌA,locality,,140,564,270,,1,el- Hanìa,beda littoria,Jabal al Akhdar,LY0106,EL-HANÌA
138,71,0,TRIBÙ ED-DòRSA el-Hania el-Baràgla -,locality,st,13,54,23,,1,,,,,TRIBÙ ED-DòRSA: el-Hania el-Baràgla st. -
138,71,0,~ ALTRI CENSITI. -,quarter,st,9,36,16,,1,,,,,~ ALTRI CENSITI. st. -
138,71,0,I TRIBÙ ED-DòRSA Bu Auèna st,locality,st,15,54,29,7,1,,,,,I TRIBÙ ED-DòRSA: Bu Auèna st.
138,71,0,el-()hsceibàt . st,locality,st,8,31,14,15,1,,,,,el-()hsceibàt . st.
138,71,0,el-Aiùn . ) TRIBÙ EL-HÀSA el-Galàbta -,locality,st,5,28,14,,1,,,,,el-Aiùn . ) TRIBÙ EL-HÀSA : el-Galàbta st. -
138,71,0,Brur . TRIBÙ ED-DòRSA el-Baràgla st,locality,st,19,81,37,5,1,,,,,Brur . TRIBÙ ED-DòRSA: el-Baràgla st.
138,71,0,I TRIBÙ EL-BRÀASA Husèin. st,locality,st,11,46,25,2,1,,,,,I TRIBÙ EL-BRÀASA: Husèin. st.
138,71,0,Tàmia -,locality,st,3,16,9,,1,,,,,Tàmia st. -
138,71,0,Sèil Adisa ) SU. lO,locality,,4,21,,1,1,,,,,Sèil Adisa ) SU. lO
138,71,0,Ulàd Hamèd st,locality,st,11,40,17,5,1,,,,,Ulàd Hamèd st.
138,71,0,el-Masaid. Uàdi Sèif. TRIBÙ ED-DòRSA el-Baràgla st,locality,st,15,52,24,1,1,,,,,el-Masaid. Uàdi Sèif. TRIBÙ ED-DòRSA: el-Baràgla st.
138,71,0,I TRIBÙ ED-DòRSA Zàviet el-Hania . l,locality,st,17,68,39,,1,Zàviet el-Hanìa,beda littoria,Jabal al Akhdar,LY0106,I TRIBÙ ED-DòRSA : Zàviet el-Hania . st. l
138,71,0,I Bu Auèna el-Chsceibàt st,locality,st,9,33,13,3,1,,,,,I Bu Auèna el-Chsceibàt : st.
138,71,0,Uàdi GiargiarÙIlllllah. ALTRI CENsrrI. - -,locality,st,1,4,,,1,,,,,Uàdi GiargiarÙIlllllah. ALTRI CENsrrI. st. - -
138,71,0,EL-MESLEGÙN,locality,,82,258,125,20,1,el- Meslegùn,beda littoria,Jabal al Akhdar,LY0106,EL-MESLEGÙN
138,71,0,el-Meslegùn • TRIBÙ ED-DòRSA,locality,,30,110,51,,1,el- Meslegùn,beda littoria,Jabal al Akhdar,LY0106,el-Meslegùn • TRIBÙ ED-DòRSA:
138,71,0,el-Baràgla · 1st . -,locality,sn,1,4,2,,1,,,,,el-Baràgla · 1st . sn. -
138,71,0,el-Chèlba . TRIBÙ EL-BRÀASA I st,locality,st,28,80,41,6,1,,,,,el-Chèlba . TRIBÙ EL-BRÀASA: I st.
138,71,0,Husèin • · sIi,locality,,23,64,31,5,1,,,,,Husèin • · sIi.
138,71,0,UADI EL-CUF,locality,,56,193,101,5,1,Uàdiel- Cuf,beda littoria,Jabal al Akhdar,LY0106,UADI EL-CUF •
138,71,0,TRIBÙ EL-BRÀASA Husèin. st,locality,st,35,118,63,,1,,,,,TRIBÙ EL-BRÀASA: Husèin. st.
138,71,0,(l) ) Tàmia st,locality,st,12,44,25,,1,,,,,(l) ) Tàmia st.
138,71,0,"el,Masaid sn",locality,sn,9,31,13,,1,,,,,"el,Masaid: sn."
138,71,1,"l S f 6 ,~",locality,,4,,,,0,,,,,"l S f 6 ,~"
138,71,1,I Distretto di Gèrdes Gerràri,subtotal,,905,3268,1594,244,1,,,,,I Distretto di Gèrdes Gerràri
138,71,1,"GÈRDES GERRÀRI, EL-GÈSSCIA 1 553",locality,,879,3184,,237,1,,,,,"GÈRDES GERRÀRI, EL-GÈSSCIA 1:553"
138,71,1,Gèrdes Gerràri (b)_ st,locality,st,26,83,40,4,1,Gèrdes Gerràri,gerdes gerrari,,,Gèrdes Gerràri (b)_ st.
138,71,1,"1 Gèrdes Gerràri I ALTRI CENSITI 16, -",quarter,st,8,32,,,1,Gèrdes Gerràri,gerdes gerrari,,,"1 Gèrdes Gerràri I ALTRI CENSITI; st. 16, -"
138,71,1,I TRIBÙ EL-BRÀASA Husèin. st,locality,st,15,65,30,6,1,,,,,I TRIBÙ EL-BRÀASA : Husèin. st.
138,71,1,Abiàr Aùf el-Masaid. st,locality,st,19,63,33,8,1,Abiàr Aùf,gerdes gerrari,,,Abiàr Aùf el-Masaid. st.
138,71,1,~ Tàmia .16,locality,st,,54,28,2,1,,,,,~ Tàmia st. .16
138,71,1,I TRIBÙ EL-BRÀASA Abiàr el-Gedèi . el-Masaid. st,locality,st,18,70,37,9,1,Abiàr el-Gedèi,gerdes gerrari,,,I TRIBÙ EL-BRÀASA : Abiàr el-Gedèi . el-Masaid. st.
138,71,1,~ Husèin. st,locality,st,11,50,30,2,1,,,,,~ Husèin. st.
138,71,1,Ulàd Hamèd st,locality,st,9,35,20,2,1,,,,,Ulàd Hamèd st.
138,71,1,Belihùsc TRIBÙ EL-BRÀASA el-Masaid . st,locality,st,42,169,88,3,1,Belihùsc,gerdes gerrari,,,Belihùsc TRIBÙ EL-BRÀASA : el-Masaid . st.
138,71,1,I TRIBÙ EL-BRÀASA Tàmia • st,locality,st,76,255,121,15,1,,,,,I TRIBÙ EL-BRÀASA Tàmia • st.
138,71,1,Husèin. st,locality,st,12,42,18,3,1,,,,,Husèin. st.
138,71,1,el-Masaid. Jst. -,locality,,7,28,11,,1,,,,,el-Masaid. Jst. -
138,71,1,13u Cbreimisa . Ulàd Hamèd TRIBÙ EL-HAsA esc-Sciabàrga -,locality,st,4,20,8,,1,,,,,13u Cbreimisa . Ulàd Hamèd TRIBÙ EL-HAsA: esc-Sciabàrga st. -
138,71,1,I TRIBÙ EL BRÀASA Husèin. st,locality,st,51,182,96,24,1,,,,,I TRIBÙ EL BRÀASA : Husèin. st.
138,71,1,el-Masaid. st,locality,st,14,35,20,4,1,,,,,el-Masaid. st.
138,71,1,el-Bueràt • ) TRIBÙ EL-HÀSA - el-Galàbta,locality,st,9,52,19,,1,el- Bueràt,gerdes gerrari,,,el-Bueràt • ) TRIBÙ EL-HÀSA : st. - el-Galàbta
138,71,1,I TRIBÙ EL-BRÀASA 40 Gasr el-Arègia. st,locality,st,27,84,44,8,1,Gasr el- Arègia,gerdes gerrari,,,I TRIBÙ EL-BRÀASA : 40 Gasr el-Arègia. st.
138,71,1,l el-Masaid • Husèin. -,locality,st,,,15,,0,,,,,l el-Masaid • Husèin. st. -
138,71,1,,locality,,6,34,,,1,,,,,
138,71,1,el-Gmeidàt TRIBÙ EL-BRÀASA el-)\'fasaid • -,locality,st,9,39,18,,1,el- Gmeidàt,,,,el-Gmeidàt TRIBÙ EL-BRÀASA : el-)\'fasaid • st. -
138,71,1,Got el-Fed TRIBÙ EL-BRÀASA Husèin. .7,locality,st,46,165,77,,1,,,,,Got el-Fed TRIBÙ EL-BRÀASA : Husèin. st. .7
138,71,1,TRIBÙ EL-BRÀASA el-Masaid. st,locality,st,47,181,80,11,1,,,,,TRIBÙ EL-BRÀASA : el-Masaid. st.
138,71,1,Husèin. -,locality,st,5,20,11,,1,,,,,Husèin. st. -
138,71,1,Gsur el-Megiahir. ) TRIBÙ EL-HÀs~ el-Galàbta -,locality,st,6,27,15,,1,,,,,Gsur el-Megiahir. ) TRIBÙ EL-HÀs~: el-Galàbta st. -
138,71,1,I TRIBÙ EL-BRÀASA Husèin. st,locality,st,49,164,84,15,1,,,,,I TRIBÙ EL-BRÀASA: Husèin. st.
138,71,1,Hameiràt. .~ Tàmia st,locality,st,11,32,14,3,1,Hameiràt,gerdes gerrari,,,Hameiràt. .~ Tàmia st.
138,71,1,"~,- . el-Masaid",locality,st,9,26,12,3,1,,,,,". ~,- . st. el-Masaid."
138,71,1,I TRIBÙ EL-BRÀASA el-Masaid. st,locality,st,50,159,75,26,1,,,,,I TRIBÙ EL-BRÀASA: el-Masaid. st.
138,71,1,Sira . ) Ulàd Hamèd st,locality,st,23,79,41,14,1,,,,,Sira . ) Ulàd Hamèd st.
138,71,1,Tàmia st,locality,st,19,56,30,6,1,,,,,Tàmia st.
138,71,1,Husèin st,locality,st,9,41,22,3,1,,,,,Husèin: st.
138,71,1,I TRIBù EL-BRÀASA st,locality,st,21,69,34,7,1,,,,,I TRIBù EL-BRÀASA: st.
138,71,1,Slònta l el-Masaid • . Husèin . st,locality,st,12,52,23,2,1,,,,,Slònta l el-Masaid • . Husèin . st.
138,71,1,Tàmia st,locality,st,8,24,11,1,1,,,,,Tàmia st.
138,71,1,ALTRI CENSITI. -,quarter,st,4,18,11,,1,,,,,ALTRI CENSITI. st. -
138,71,1,I TRIBÙ EL-BRÀASA . 12 9 Tàibet el-Èsem l el-Masaid. st,locality,st,64,255,122,,1,Tàibet el-Èsem,gerdes gerrari,,,I TRIBÙ EL-BRÀASA: . 12 9 Tàibet el-Èsem l el-Masaid. st.
138,71,1,Husèin . -,locality,st,5,25,9,,1,,,,,Husèin . st. -
138,71,1,I TRIBÙ EL-BRÀASA Tengartr l Husèin. st,locality,st,17,70,37,1,1,,,,,I TRIBÙ EL-BRÀASA: Tengartr l Husèin. st.
138,71,1,el-Masaid. lO,locality,st,4,16,,1,1,,,,,el-Masaid. st. lO
138,71,1,I TRIBÙ EL-BRÀASA '(Jgist. st,locality,st,71,246,113,26,1,,,,,I TRIBÙ EL-BRÀASA : '(Jgist. st.
138,71,1,l el-Mas.aid,locality,,,,30,9,0,,,,,l el-Mas.aid •
138,71,1,Ulàd Hamèd st,locality,st,20,67,,,1,,,,,Ulàd Hamèd st.
138,71,1,"TRIBÙ EL-BRÀASA , ~I RCAB EL-BÈTER. Tàmia st",locality,st,28,84,41,,1,Rcab el-Bèter,gerdes gerrari,,,"TRIBÙ EL-BRÀASA : , ~I RCAB EL-BÈTER. Tàmia st."
139,72,0,l,locality,,4,5,,7,1,,,,,l
139,72,0,Distretto di Cirene,subtotal,,1371,5614,2616,,1,,,,,Distretto di Cirene
139,72,0,TERRrrORIO DI CmENE,locality,,1371,5614,2816,133,1,,,,,TERRrrORIO DI CmENE
139,72,0,Oens. 1931 (0),census_1931,,382,2075,611,,1,,,,,Oens. 1931 (0)
139,72,0,\ QUARTIERE URBANO (b) st,locality,st,77,335,162,9,1,,,,,\ QUARTIERE URBANO (b) st.
139,72,0,Cirene (Scialth.dt). ì ALTRI CENSITI. st,quarter,st,16,62,28,1,1,,,,,Cirene (Scialth.dt). ì ALTRI CENSITI. st.
139,72,0,el-Ghèlscia TRIBÙ EL-RAsA el-Galàbta -,locality,st,7,39,20,,1,"el"" Ghèlscia",cirene,Jabal al Akhdar,LY0106,el-Ghèlscia TRIBÙ EL-RAsA: el-Galàbta st. -
139,72,0,Ghernàda. TRIBÙ EL-RÀSA esc-Sciabàrga st,locality,st,30,124,63,,1,,,,,Ghernàda. TRIBÙ EL-RÀSA : esc-Sciabàrga st.
139,72,0,Lescèbbu. TRIBÙ EL-BRÀASA Rusèin st,locality,st,8,26,12,,1,,,,,Lescèbbu. TRIBÙ EL-BRÀASA : Rusèin st.
139,72,0,Luigi di Savoia (el- Àbragh) ALTRI CENSITI. st,locality,st,18,73,27,3,1,Luigi di Savoia,cirene,Jabal al Akhdar,LY0106,Luigi di Savoia (el- Àbragh) ALTRI CENSITI. st.
139,72,0,el-Mchèttef TRIBÙ EL-RAsA st,locality,st,75,,,,0,el- Mchèttef,cirene,Jabal al Akhdar,LY0106,el-Mchèttef TRIBÙ EL-RAsA: st.
139,72,0,esc-Sciabàrga,locality,,,304,143,5,1,,,,,esc-Sciabàrga
139,72,0,el-Megiaris TRIBÙ EL-RAsA st,locality,st,16,,,,0,el- Megiarìs,cirene,Jabal al Akhdar,LY0106,el-Megiaris TRIBÙ EL-RAsA: st.
139,72,0,esc-Sciabàrga -,locality,,,69,31,,1,,,,,esc-Sciabàrga -
139,72,0,e1-Mgatran TRIBÙ EL-RAsA st,locality,st,33,,,,0,,,,,e1-Mgatran .. TRIBÙ EL-RAsA: st.
139,72,0,el-Bachàits,locality,,,119,64,5,1,,,,,el-Bachàits
139,72,0,el-Mnèzza. TRIBÙ EL-RÀSA st,locality,st,22,,,,0,,,,,el-Mnèzza. TRIBÙ EL-RÀSA: st.
139,72,0,esc-Sciabàrga,locality,,,92,52,5,1,,,,,esc-Sciabàrga
139,72,0,TRIBÙ EL-RAsA Mzèina. el-Galàbta st,locality,st,34,158,72,8,1,,,,,TRIBÙ EL-RAsA: Mzèina. el-Galàbta st.
139,72,0,esc-Sciabàrga st,locality,st,30,124,57,2,1,,,,,esc-Sciabàrga st.
139,72,0,\ TRIBÙ EL-RÀSA el-Bachàits st,locality,st,18,83,39,1,1,,,,,\ TRIBÙ EL-RÀSA: el-Bachàits st.
139,72,0,es-Sàba. esc-Sciabàrga st,locality,st,11,59,32,,1,,,,,es-Sàba. esc-Sciabàrga: st.
139,72,0,~ el-Galàbta st,locality,st,7,38,,,1,,,,,~ el-Galàbta st.
139,72,0,,locality,,,,22,2,0,,,,,
139,72,0,I el-Galàbta st,locality,st,37,151,69,4,1,,,,,I el-Galàbta st.
139,72,0,esc-Sciabàrga st,locality,st,25,93,43,5,1,,,,,esc-Sciabàrga st.
139,72,0,Sambàr. l TRIBÙ EL-RÀSA TRIBÙ ED-DòRSA Bu Auèna -,locality,st,4,13,6,,1,,,,,Sambàr. l TRIBÙ EL-RÀSA : TRIBÙ ED-DòRSA: Bu Auèna st. -
139,72,0,I TRIBÙ EL-BRÀASA st,locality,st,19,83,39,1,1,,,,,I TRIBÙ EL-BRÀASA : st.
139,72,0,Soenèiscen l Rusèin. TRIBù EL-RÀSA esc-Sciabàrga -,locality,st,7,35,16,,1,,,,,Soenèiscen l Rusèin. TRIBù: EL-RÀSA : esc-Sciabàrga st. -
139,72,0,ISldi el-Rag Sald TRIBÙ EL-RÀSA,locality,,39,140,,,1,,,,,ISldi el-Rag Sald TRIBÙ EL-RÀSA :
139,72,0,el-Bachàits st,locality,st,,,62,2,0,,,,,el-Bachàits st.
139,72,0,"Sldi Sbagh TRIBÙ EL-ABEIDÀT el-,Auàcla • st",locality,st,14,51,22,2,1,,,,,"Sldi Sbagh TRIBÙ EL-ABEIDÀT : el-,Auàcla • st."
139,72,0,TRIBÙ EL-RÀSA Suàr Snèides el-Galàbta -,locality,st,59,235,111,,1,Suàr Snèides,cirene,Jabal al Akhdar,LY0106,TRIBÙ EL-RÀSA : Suàr Snèides el-Galàbta st. -
139,72,0,esc-Sciabàrga -,locality,st,19,70,28,,1,,,,,esc-Sciabàrga st. -
139,72,0,~,locality,,7,29,,,1,,,,,~
139,72,0,el-Bachàits . st,locality,st,,,14,1,0,,,,,el-Bachàits . st.
139,72,0,I TRIBÙ EL-RÀSA,locality,,32,,,,0,,,,,I TRIBÙ EL-RÀSA :
139,72,0,Tàlgaza. el-Bachàits st,locality,st,,120,54,2,1,,,,,Tàlgaza. el-Bachàits st.
139,72,0,esc-Sciabàrga st,locality,st,18,60,34,1,1,,,,,esc-Sciabàrga: : st.
139,72,0,TRIBÙ EL-RÀSA Tammùdi,locality,,22,,,,0,Tammùdi,cirene,Jabal al Akhdar,LY0106,TRIBÙ EL-RÀSA : Tammùdi •
139,72,0,esc-Sciabàrga st,locality,st,,80,34,1,1,,,,,esc-Sciabàrga st.
139,72,0,TRIBÙ EL-RAsA U= el·Breicàt lO esc-Sciabàrga st,locality,st,,36,17,2,1,,,,,TRIBÙ EL-RAsA: U= el·Breicàt lO esc-Sciabàrga st.
139,72,0,r TRIBÙ EL-ABEIDAT lO,locality,st,34,132,62,,1,,,,,r: TRIBÙ EL-ABEIDAT: st. lO
139,72,0,Ghèits -,locality,sn,2,9,4,,1,,,,,Ghèits sn. -
139,72,0,el-Auàcla • SIi. -,locality,,11,39,22,,1,,,,,el-Auàcla • SIi. -
139,72,0,Zàviet Tert (Tluntis) TRIBÙ EL-HÀSA,locality,,,94,41,,1,,,,,Zàviet Tert (Tluntis) TRIBÙ EL-HÀSA:
139,72,0,el-Galàbta st,locality,st,21,,,4,0,,,,,el-Galàbta st.
139,72,0,,locality,,,3,1,,1,,,,,
139,72,0,ALTRI CENSITI. -I,quarter,st,1,,,,0,,,,,ALTRI CENSITI. st. -I
139,72,1,--4-1--5-1--6- - -7 -,locality,,,,,,0,,,,,--4-1--5-1--6- - -7 -
139,72,1,l,locality,,,,,,0,,,,,l
139,72,1,133 Segue 'l'ERRITORIO DI CmENE I Zuèi TRIBÙ EL-RAsA esc-Sciabàrga st,locality,st,19,85,40,1,1,,,,,133 Segue: 'l'ERRITORIO DI CmENE I Zuèi TRIBÙ EL-RAsA: esc-Sciabàrga st.
139,72,1,I TRIBÙ EL-RAsA 4,locality,st,,197,99,,1,,,,,"I TRIBÙ EL-RAsA: st. 4,"
139,72,1,el-Baggàra ·l el-Bachàits,locality,,50,,,,0,,,,,el-Baggàra ·l el-Bachàits
139,72,1,esc-Sciabàrga st,locality,st,44,176,82,4,1,,,,,esc-Sciabàrga st.
139,72,1,"Bàtta TRIBÙ EL-RAsA ., esc-Sciabàrga st",locality,st,12,48,21,11,1,,,,,"Bàtta TRIBÙ EL-RAsA: ., esc-Sciabàrga st."
139,72,1,3 Bnèiet Bàtta TRIBÙ EL-RAsA el-Bachàits -,locality,st,11,42,21,,1,Bnèiet Bàtt.a,cirene,Jabal al Akhdar,LY0106,3 Bnèiet Bàtta TRIBÙ EL-RAsA: el-Bachàits st. -
139,72,1,1 Bèlghes. ÀILET FAID . st,locality,st,6,26,12,2,1,,,,,1 Bèlghes. ÀILET FAID . st.
139,72,1,"TRIBÙ EL-RAsA ""~i el-Bachàits st",locality,st,19,84,41,1,1,,,,,"TRIBÙ EL-RAsA: ""~i el-Bachàits st."
139,72,1,Bòrgu ) TRIBÙ EL-BRÀASA - Ulàd Ramèd st,locality,st,2,7,3,,1,,,,,Bòrgu ) TRIBÙ EL-BRÀASA: - Ulàd Ramèd st.
139,72,1,Bu Chrèiza TRIBÙ EL-BRAASA Ulàd Ramèd st,locality,st,29,108,42,,1,Bu Chrèiza,cirene,Jabal al Akhdar,LY0106,Bu Chrèiza TRIBÙ EL-BRAASA : Ulàd Ramèd st.
139,72,1,,locality,,,,,31,0,,,,,
139,72,1,Chanàfes TRIBÙ EL-RAsA st_,locality,,,,,6,0,,,,,Chanàfes TRIBÙ EL-RAsA: st_
139,72,1,esc-Sciabàrga,locality,,39,182,84,,1,,,,,esc-Sciabàrga
139,72,1,el-Chrèiba. TRIBÙ EL-RAsA,locality,,,,,6,0,el- Chrèiba,cirene,Jabal al Akhdar,LY0106,el-Chrèiba. TRIBÙ EL-RAsA:
139,72,1,el-Bachàits st,locality,st,15,54,26,,1,,,,,el-Bachàits st.
139,72,1,ed -Dfeiria • l TRIBÙ EL-RAsA esc-Sciabàrga st,locality,st,16,62,34,2,1,,,,,ed -Dfeiria • l TRIBÙ EL-RAsA: esc-Sciabàrga st.
139,72,1,el-Bachàits st,locality,st,14,60,27,1,1,,,,,el-Bachàits st.
139,72,1,el-Faidla ALTRI CENSITI. st,quarter,st,250,1050,464,2,1,,,,,el-Faidla ALTRI CENSITI. st.
139,72,1,2 Gasr Tectàna . TRIBÙ EL-BRÀASA,locality,,,,,2,0,Gasr Tectàna,cirene,Jabal al Akhdar,LY0106,2 Gasr Tectàna . TRIBÙ EL-BRÀASA:
139,72,1,Rusèin. st,locality,st,11,41,20,,1,,,,,Rusèin. st.
139,72,1,l -,locality,st,5,16,8,,1,,,,,l st. -
139,72,1,el-Ghègab. el-Auàcla . '1 sn,locality,sn,19,87,41,6,1,,,,,el-Ghègab. el-Auàcla . '1 sn.
139,72,1,l TRIBÙ EL-ABEIDAT Ghèits st,locality,st,17,67,30,8,1,,,,,l TRIBÙ EL-ABEIDAT: Ghèits st.
139,72,1,,locality,,,,18,2,0,,,,,
139,72,1,ALTRI CENSITI. lO,quarter,st,,44,,,1,,,,,ALTRI CENSITI. st. lO
139,72,1,I I Distretto di Apollònia,subtotal,,642,4872,1217,72,1,,,,,I I Distretto di Apollònia
139,72,1,TERRrrORIO DI APOLLÒNIA,locality,,642,4872,1217,72,1,,,,,TERRrrORIO DI APOLLÒNIA.
139,72,1,Oens. 1931 (0),census_1931,,1752,6664,3517,,1,,,,,Oens. 1931 (0)
139,72,1,st,locality,st,238,931,496,31,1,,,,,st.
139,72,1,"Apollònia(MàTsaS1'1,sa) I QUARTIERE URBANO (C) - ALTRI CENSITI. st",locality,st,31,130,62,,1,,,,,"Apollònia(MàTsaS1'1,sa) I QUARTIERE URBANO (C) - ALTRI CENSITI. st."
139,72,1,I TRIBÙ EL-RÀSA -,locality,st,9,38,21,,1,,,,,I TRIBÙ EL-RÀSA: st. -
139,72,1,el-Arbla l esc-Sciabàrga TRIBÙ ED-DòRSA el-Baràgla st,locality,st,12,34,16,1,1,,,,,el-Arbla l esc-Sciabàrga TRIBÙ ED-DòRSA: el-Baràgla st.
139,72,1,I TRIBÙ EL-ABEIDAT st,locality,st,5,22,11,1,1,,,,,I TRIBÙ EL-ABEIDAT: st.
