year,month,date,group_code,group_name,index,weight,base_year,base_year_source,has_conflict,mom_change_pct,annual_average,family,source_document,source_sha256
2022,4,2022-04,08,Communication,83.9,2.7,2008.0,matched,0,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أبريل-2022.pdf,060b6a5acde15409be78e702dd07692edb6157ea6aaf98414fe61a17e76dd6c5
2022,4,2022-04,09,Recreation and Culture,207.3,2.8,2008.0,matched,0,0.3,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أبريل-2022.pdf,060b6a5acde15409be78e702dd07692edb6157ea6aaf98414fe61a17e76dd6c5
2022,4,2022-04,10,Education,380.1,4.0,2008.0,matched,0,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أبريل-2022.pdf,060b6a5acde15409be78e702dd07692edb6157ea6aaf98414fe61a17e76dd6c5
2022,4,2022-04,11,Restaurants and Hotels,346.2,1.7,2008.0,matched,0,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أبريل-2022.pdf,060b6a5acde15409be78e702dd07692edb6157ea6aaf98414fe61a17e76dd6c5
2022,4,2022-04,12,Miscellaneous Goods and Services,298.6,3.1,2008.0,matched,0,0.5,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أبريل-2022.pdf,060b6a5acde15409be78e702dd07692edb6157ea6aaf98414fe61a17e76dd6c5
2022,5,2022-05,00,General Index,287.9,100.0,2008.0,matched,0,-0.2,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2022.pdf,b7eac2138ea827de97168423fec32d7bc0705fd3165aa8aa07c468f1533dbe9b
2022,5,2022-05,01,Food and Beverages,326.9,38.8,2008.0,matched,0,-0.3,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2022.pdf,b7eac2138ea827de97168423fec32d7bc0705fd3165aa8aa07c468f1533dbe9b
2022,5,2022-05,02,Tobacco,264.1,0.7,2008.0,matched,0,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2022.pdf,b7eac2138ea827de97168423fec32d7bc0705fd3165aa8aa07c468f1533dbe9b
2022,5,2022-05,03,Clothing and Footwear,434.9,6.4,2008.0,matched,0,0.3,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2022.pdf,b7eac2138ea827de97168423fec32d7bc0705fd3165aa8aa07c468f1533dbe9b
2022,5,2022-05,04,"Housing, Water, Electricity and Other Fuels",192.0,22.7,2008.0,matched,0,1.3,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2022.pdf,b7eac2138ea827de97168423fec32d7bc0705fd3165aa8aa07c468f1533dbe9b
2022,5,2022-05,05,Furniture and Household Equipment,365.4,4.9,2008.0,matched,0,0.1,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2022.pdf,b7eac2138ea827de97168423fec32d7bc0705fd3165aa8aa07c468f1533dbe9b
2022,5,2022-05,06,Health,347.9,4.1,2008.0,matched,0,0.3,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2022.pdf,b7eac2138ea827de97168423fec32d7bc0705fd3165aa8aa07c468f1533dbe9b
2022,5,2022-05,07,Transport,209.3,8.1,2008.0,matched,0,0.6,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2022.pdf,b7eac2138ea827de97168423fec32d7bc0705fd3165aa8aa07c468f1533dbe9b
2022,5,2022-05,08,Communication,83.9,2.7,2008.0,matched,0,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2022.pdf,b7eac2138ea827de97168423fec32d7bc0705fd3165aa8aa07c468f1533dbe9b
2022,5,2022-05,09,Recreation and Culture,207.8,2.8,2008.0,matched,0,0.2,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2022.pdf,b7eac2138ea827de97168423fec32d7bc0705fd3165aa8aa07c468f1533dbe9b
2022,5,2022-05,10,Education,380.1,4.0,2008.0,matched,0,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2022.pdf,b7eac2138ea827de97168423fec32d7bc0705fd3165aa8aa07c468f1533dbe9b
2022,5,2022-05,11,Restaurants and Hotels,347.0,1.7,2008.0,matched,0,0.2,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2022.pdf,b7eac2138ea827de97168423fec32d7bc0705fd3165aa8aa07c468f1533dbe9b
2022,5,2022-05,12,Miscellaneous Goods and Services,301.3,3.1,2008.0,matched,0,0.9,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2022.pdf,b7eac2138ea827de97168423fec32d7bc0705fd3165aa8aa07c468f1533dbe9b
2022,6,2022-06,00,General Index,288.2,100.0,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يوليو-2022.pdf,7ff8208c608a6c165ef2ddcfd5370bf3908612b173c6d7fa795ebef293201e2a
2022,6,2022-06,01,Food and Beverages,327.3,38.8,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يوليو-2022.pdf,7ff8208c608a6c165ef2ddcfd5370bf3908612b173c6d7fa795ebef293201e2a
2022,6,2022-06,02,Tobacco,264.1,0.7,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يوليو-2022.pdf,7ff8208c608a6c165ef2ddcfd5370bf3908612b173c6d7fa795ebef293201e2a
2022,6,2022-06,03,Clothing and Footwear,435.3,6.4,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يوليو-2022.pdf,7ff8208c608a6c165ef2ddcfd5370bf3908612b173c6d7fa795ebef293201e2a
2022,6,2022-06,04,"Housing, Water, Electricity and Other Fuels",192.2,22.7,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يوليو-2022.pdf,7ff8208c608a6c165ef2ddcfd5370bf3908612b173c6d7fa795ebef293201e2a
2022,6,2022-06,05,Furniture and Household Equipment,365.8,4.9,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يوليو-2022.pdf,7ff8208c608a6c165ef2ddcfd5370bf3908612b173c6d7fa795ebef293201e2a
2022,6,2022-06,06,Health,349.6,4.1,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يوليو-2022.pdf,7ff8208c608a6c165ef2ddcfd5370bf3908612b173c6d7fa795ebef293201e2a
2022,6,2022-06,07,Transport,210.2,8.1,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يوليو-2022.pdf,7ff8208c608a6c165ef2ddcfd5370bf3908612b173c6d7fa795ebef293201e2a
2022,6,2022-06,08,Communication,83.9,2.7,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يوليو-2022.pdf,7ff8208c608a6c165ef2ddcfd5370bf3908612b173c6d7fa795ebef293201e2a
2022,6,2022-06,09,Recreation and Culture,207.1,2.8,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يوليو-2022.pdf,7ff8208c608a6c165ef2ddcfd5370bf3908612b173c6d7fa795ebef293201e2a
2022,6,2022-06,10,Education,380.1,4.0,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يوليو-2022.pdf,7ff8208c608a6c165ef2ddcfd5370bf3908612b173c6d7fa795ebef293201e2a
2022,6,2022-06,11,Restaurants and Hotels,347.0,1.7,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يوليو-2022.pdf,7ff8208c608a6c165ef2ddcfd5370bf3908612b173c6d7fa795ebef293201e2a
2022,6,2022-06,12,Miscellaneous Goods and Services,301.9,3.1,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يوليو-2022.pdf,7ff8208c608a6c165ef2ddcfd5370bf3908612b173c6d7fa795ebef293201e2a
2022,7,2022-07,00,General Index,288.6,100.0,2008.0,matched,1,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2022.pdf,040afb26bcfe49719dcd38ec2ef3fcf7725ac01d5c5129c7696e0acf067cf6dd
2022,7,2022-07,01,Food and Beverages,327.0,38.8,2008.0,matched,1,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2022.pdf,040afb26bcfe49719dcd38ec2ef3fcf7725ac01d5c5129c7696e0acf067cf6dd
2022,7,2022-07,02,Tobacco,264.1,0.7,2008.0,matched,1,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2022.pdf,040afb26bcfe49719dcd38ec2ef3fcf7725ac01d5c5129c7696e0acf067cf6dd
2022,7,2022-07,03,Clothing and Footwear,435.7,6.4,2008.0,matched,1,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2022.pdf,040afb26bcfe49719dcd38ec2ef3fcf7725ac01d5c5129c7696e0acf067cf6dd
2022,7,2022-07,04,"Housing, Water, Electricity and Other Fuels",193.6,22.7,2008.0,matched,1,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2022.pdf,040afb26bcfe49719dcd38ec2ef3fcf7725ac01d5c5129c7696e0acf067cf6dd
2022,7,2022-07,05,Furniture and Household Equipment,367.5,4.9,2008.0,matched,1,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2022.pdf,040afb26bcfe49719dcd38ec2ef3fcf7725ac01d5c5129c7696e0acf067cf6dd
2022,7,2022-07,06,Health,349.6,4.1,2008.0,matched,1,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2022.pdf,040afb26bcfe49719dcd38ec2ef3fcf7725ac01d5c5129c7696e0acf067cf6dd
2022,7,2022-07,07,Transport,210.9,8.1,2008.0,matched,1,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2022.pdf,040afb26bcfe49719dcd38ec2ef3fcf7725ac01d5c5129c7696e0acf067cf6dd
2022,7,2022-07,08,Communication,83.9,2.7,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2022.pdf,040afb26bcfe49719dcd38ec2ef3fcf7725ac01d5c5129c7696e0acf067cf6dd
2022,7,2022-07,09,Recreation and Culture,207.7,2.8,2008.0,matched,1,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2022.pdf,040afb26bcfe49719dcd38ec2ef3fcf7725ac01d5c5129c7696e0acf067cf6dd
2022,7,2022-07,10,Education,380.1,4.0,2008.0,matched,1,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2022.pdf,040afb26bcfe49719dcd38ec2ef3fcf7725ac01d5c5129c7696e0acf067cf6dd
2022,7,2022-07,11,Restaurants and Hotels,347.0,1.7,2008.0,matched,1,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2022.pdf,040afb26bcfe49719dcd38ec2ef3fcf7725ac01d5c5129c7696e0acf067cf6dd
2022,7,2022-07,12,Miscellaneous Goods and Services,301.9,3.1,2008.0,matched,1,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2022.pdf,040afb26bcfe49719dcd38ec2ef3fcf7725ac01d5c5129c7696e0acf067cf6dd
2022,8,2022-08,00,General Index,289.2,100.0,2008.0,matched,1,0.2,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2022.pdf,040afb26bcfe49719dcd38ec2ef3fcf7725ac01d5c5129c7696e0acf067cf6dd
2022,8,2022-08,01,Food and Beverages,328.4,38.8,2008.0,matched,1,0.4,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2022.pdf,040afb26bcfe49719dcd38ec2ef3fcf7725ac01d5c5129c7696e0acf067cf6dd
2022,8,2022-08,02,Tobacco,265.5,0.7,2008.0,matched,0,0.5,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2022.pdf,040afb26bcfe49719dcd38ec2ef3fcf7725ac01d5c5129c7696e0acf067cf6dd
2022,8,2022-08,03,Clothing and Footwear,436.4,6.4,2008.0,matched,1,0.2,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2022.pdf,040afb26bcfe49719dcd38ec2ef3fcf7725ac01d5c5129c7696e0acf067cf6dd
2022,8,2022-08,04,"Housing, Water, Electricity and Other Fuels",193.5,22.7,2008.0,matched,1,-0.1,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2022.pdf,040afb26bcfe49719dcd38ec2ef3fcf7725ac01d5c5129c7696e0acf067cf6dd
2022,8,2022-08,05,Furniture and Household Equipment,367.3,4.9,2008.0,matched,1,-0.1,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2022.pdf,040afb26bcfe49719dcd38ec2ef3fcf7725ac01d5c5129c7696e0acf067cf6dd
2022,8,2022-08,06,Health,349.7,4.1,2008.0,matched,1,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2022.pdf,040afb26bcfe49719dcd38ec2ef3fcf7725ac01d5c5129c7696e0acf067cf6dd
2022,8,2022-08,07,Transport,210.9,8.1,2008.0,matched,1,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2022.pdf,040afb26bcfe49719dcd38ec2ef3fcf7725ac01d5c5129c7696e0acf067cf6dd
2022,8,2022-08,08,Communication,83.6,2.7,2008.0,matched,1,-0.4,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2022.pdf,040afb26bcfe49719dcd38ec2ef3fcf7725ac01d5c5129c7696e0acf067cf6dd
2022,8,2022-08,09,Recreation and Culture,207.6,2.8,2008.0,matched,1,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2022.pdf,040afb26bcfe49719dcd38ec2ef3fcf7725ac01d5c5129c7696e0acf067cf6dd
2022,8,2022-08,10,Education,381.1,4.0,2008.0,matched,1,0.3,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2022.pdf,040afb26bcfe49719dcd38ec2ef3fcf7725ac01d5c5129c7696e0acf067cf6dd
2022,8,2022-08,11,Restaurants and Hotels,347.0,1.7,2008.0,matched,1,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2022.pdf,040afb26bcfe49719dcd38ec2ef3fcf7725ac01d5c5129c7696e0acf067cf6dd
2022,8,2022-08,12,Miscellaneous Goods and Services,301.1,3.1,2008.0,matched,1,-0.3,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2022.pdf,040afb26bcfe49719dcd38ec2ef3fcf7725ac01d5c5129c7696e0acf067cf6dd
2022,9,2022-09,00,General Index,289.8,100.0,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2022.pdf,dcc704f6f0db2c2b454df7e735312257fbef281c182de2baa72aad795ff46cbd
2022,9,2022-09,01,Food and Beverages,329.2,38.8,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2022.pdf,dcc704f6f0db2c2b454df7e735312257fbef281c182de2baa72aad795ff46cbd
2022,9,2022-09,02,Tobacco,265.5,0.7,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2022.pdf,dcc704f6f0db2c2b454df7e735312257fbef281c182de2baa72aad795ff46cbd
2022,9,2022-09,03,Clothing and Footwear,435.7,6.4,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2022.pdf,dcc704f6f0db2c2b454df7e735312257fbef281c182de2baa72aad795ff46cbd
2022,9,2022-09,04,"Housing, Water, Electricity and Other Fuels",193.5,22.7,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2022.pdf,dcc704f6f0db2c2b454df7e735312257fbef281c182de2baa72aad795ff46cbd
2022,9,2022-09,05,Furniture and Household Equipment,368.3,4.9,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2022.pdf,dcc704f6f0db2c2b454df7e735312257fbef281c182de2baa72aad795ff46cbd
2022,9,2022-09,06,Health,350.9,4.1,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2022.pdf,dcc704f6f0db2c2b454df7e735312257fbef281c182de2baa72aad795ff46cbd
2022,9,2022-09,07,Transport,211.3,8.1,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2022.pdf,dcc704f6f0db2c2b454df7e735312257fbef281c182de2baa72aad795ff46cbd
2022,9,2022-09,08,Communication,84.3,2.7,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2022.pdf,dcc704f6f0db2c2b454df7e735312257fbef281c182de2baa72aad795ff46cbd
2022,9,2022-09,09,Recreation and Culture,209.0,2.8,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2022.pdf,dcc704f6f0db2c2b454df7e735312257fbef281c182de2baa72aad795ff46cbd
2022,9,2022-09,10,Education,381.2,4.0,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2022.pdf,dcc704f6f0db2c2b454df7e735312257fbef281c182de2baa72aad795ff46cbd
2022,9,2022-09,11,Restaurants and Hotels,348.8,1.7,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2022.pdf,dcc704f6f0db2c2b454df7e735312257fbef281c182de2baa72aad795ff46cbd
2022,9,2022-09,12,Miscellaneous Goods and Services,302.8,3.1,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2022.pdf,dcc704f6f0db2c2b454df7e735312257fbef281c182de2baa72aad795ff46cbd
2022,10,2022-10,00,General Index,290.6,100.0,2008.0,matched,0,0.3,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2022.pdf,dcc704f6f0db2c2b454df7e735312257fbef281c182de2baa72aad795ff46cbd
2022,10,2022-10,01,Food and Beverages,330.9,38.8,2008.0,matched,0,0.5,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2022.pdf,dcc704f6f0db2c2b454df7e735312257fbef281c182de2baa72aad795ff46cbd
2022,10,2022-10,02,Tobacco,265.5,0.7,2008.0,matched,0,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2022.pdf,dcc704f6f0db2c2b454df7e735312257fbef281c182de2baa72aad795ff46cbd
2022,10,2022-10,03,Clothing and Footwear,436.9,6.4,2008.0,matched,0,0.3,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2022.pdf,dcc704f6f0db2c2b454df7e735312257fbef281c182de2baa72aad795ff46cbd
2022,10,2022-10,04,"Housing, Water, Electricity and Other Fuels",193.6,22.7,2008.0,matched,0,0.1,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2022.pdf,dcc704f6f0db2c2b454df7e735312257fbef281c182de2baa72aad795ff46cbd
2022,10,2022-10,05,Furniture and Household Equipment,368.4,4.9,2008.0,matched,0,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2022.pdf,dcc704f6f0db2c2b454df7e735312257fbef281c182de2baa72aad795ff46cbd
2022,10,2022-10,06,Health,351.4,4.1,2008.0,matched,0,0.1,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2022.pdf,dcc704f6f0db2c2b454df7e735312257fbef281c182de2baa72aad795ff46cbd
2022,10,2022-10,07,Transport,211.3,8.1,2008.0,matched,0,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2022.pdf,dcc704f6f0db2c2b454df7e735312257fbef281c182de2baa72aad795ff46cbd
2022,10,2022-10,08,Communication,84.3,2.7,2008.0,matched,0,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2022.pdf,dcc704f6f0db2c2b454df7e735312257fbef281c182de2baa72aad795ff46cbd
2022,10,2022-10,09,Recreation and Culture,209.7,2.8,2008.0,matched,0,0.3,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2022.pdf,dcc704f6f0db2c2b454df7e735312257fbef281c182de2baa72aad795ff46cbd
2022,10,2022-10,10,Education,381.2,4.0,2008.0,matched,0,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2022.pdf,dcc704f6f0db2c2b454df7e735312257fbef281c182de2baa72aad795ff46cbd
2022,10,2022-10,11,Restaurants and Hotels,348.8,1.7,2008.0,matched,0,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2022.pdf,dcc704f6f0db2c2b454df7e735312257fbef281c182de2baa72aad795ff46cbd
2022,10,2022-10,12,Miscellaneous Goods and Services,303.2,3.1,2008.0,matched,0,0.1,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2022.pdf,dcc704f6f0db2c2b454df7e735312257fbef281c182de2baa72aad795ff46cbd
2022,11,2022-11,00,General Index,291.4,100.0,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-ديسمبر-2022.pdf,2b0cc9350f5c43a260be489e9b49a783d64cab752db2fdb392bb8cbdb05b02e1
2022,11,2022-11,01,Food and Beverages,332.4,38.8,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-ديسمبر-2022.pdf,2b0cc9350f5c43a260be489e9b49a783d64cab752db2fdb392bb8cbdb05b02e1
2022,11,2022-11,02,Tobacco,265.5,0.7,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-ديسمبر-2022.pdf,2b0cc9350f5c43a260be489e9b49a783d64cab752db2fdb392bb8cbdb05b02e1
2022,11,2022-11,03,Clothing and Footwear,438.4,6.4,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-ديسمبر-2022.pdf,2b0cc9350f5c43a260be489e9b49a783d64cab752db2fdb392bb8cbdb05b02e1
2022,11,2022-11,04,"Housing, Water, Electricity and Other Fuels",193.6,22.7,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-ديسمبر-2022.pdf,2b0cc9350f5c43a260be489e9b49a783d64cab752db2fdb392bb8cbdb05b02e1
2022,11,2022-11,05,Furniture and Household Equipment,369.4,4.9,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-ديسمبر-2022.pdf,2b0cc9350f5c43a260be489e9b49a783d64cab752db2fdb392bb8cbdb05b02e1
2022,11,2022-11,06,Health,351.6,4.1,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-ديسمبر-2022.pdf,2b0cc9350f5c43a260be489e9b49a783d64cab752db2fdb392bb8cbdb05b02e1
2022,11,2022-11,07,Transport,211.7,8.1,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-ديسمبر-2022.pdf,2b0cc9350f5c43a260be489e9b49a783d64cab752db2fdb392bb8cbdb05b02e1
2022,11,2022-11,08,Communication,84.3,2.7,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-ديسمبر-2022.pdf,2b0cc9350f5c43a260be489e9b49a783d64cab752db2fdb392bb8cbdb05b02e1
2022,11,2022-11,09,Recreation and Culture,209.8,2.8,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-ديسمبر-2022.pdf,2b0cc9350f5c43a260be489e9b49a783d64cab752db2fdb392bb8cbdb05b02e1
2022,11,2022-11,10,Education,381.2,4.0,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-ديسمبر-2022.pdf,2b0cc9350f5c43a260be489e9b49a783d64cab752db2fdb392bb8cbdb05b02e1
2022,11,2022-11,11,Restaurants and Hotels,348.8,1.7,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-ديسمبر-2022.pdf,2b0cc9350f5c43a260be489e9b49a783d64cab752db2fdb392bb8cbdb05b02e1
2022,11,2022-11,12,Miscellaneous Goods and Services,303.5,3.1,2008.0,matched,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-ديسمبر-2022.pdf,2b0cc9350f5c43a260be489e9b49a783d64cab752db2fdb392bb8cbdb05b02e1
2022,12,2022-12,00,General Index,291.6,100.0,2008.0,matched,0,0.1,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-ديسمبر-2022.pdf,2b0cc9350f5c43a260be489e9b49a783d64cab752db2fdb392bb8cbdb05b02e1
