period_end,year,bank,purpose,value_usd
2025-09-30,2025,Andalus Bank,miscellaneous_transfers,4000000.0
2025-09-30,2024,Andalus Bank,personal_purposes,72559200.0
2025-09-30,2025,Andalus Bank,personal_purposes,116354000.0
2025-09-30,2024,Andalus Bank,merchants_cards,0.0
2025-09-30,2025,Andalus Bank,merchants_cards,0.0
2025-09-30,2024,First Gulf Libyan Bank,letters_of_credit,383879758.0
2025-09-30,2025,First Gulf Libyan Bank,letters_of_credit,425374680.0
2025-09-30,2024,First Gulf Libyan Bank,miscellaneous_transfers,19280399.0
2025-09-30,2025,First Gulf Libyan Bank,miscellaneous_transfers,8555487.0
2025-09-30,2024,First Gulf Libyan Bank,personal_purposes,971600.0
2025-09-30,2025,First Gulf Libyan Bank,personal_purposes,569900.0
2025-09-30,2024,First Gulf Libyan Bank,merchants_cards,0.0
2025-09-30,2025,First Gulf Libyan Bank,merchants_cards,0.0
2025-09-30,2024,Libyan Foreign Bank,letters_of_credit,101897765.0
2025-09-30,2025,Libyan Foreign Bank,letters_of_credit,328586411.0
2025-09-30,2024,Libyan Foreign Bank,miscellaneous_transfers,42444637.0
2025-09-30,2025,Libyan Foreign Bank,miscellaneous_transfers,95664116.0
2025-09-30,2024,Libyan Foreign Bank,personal_purposes,601500.0
2025-09-30,2025,Libyan Foreign Bank,personal_purposes,0.0
2025-09-30,2024,Libyan Foreign Bank,merchants_cards,0.0
2025-09-30,2025,Libyan Foreign Bank,merchants_cards,0.0
2025-09-30,2024,Tadhamon Bank,letters_of_credit,107935796.0
2025-09-30,2025,Tadhamon Bank,letters_of_credit,309890304.0
2025-09-30,2024,Tadhamon Bank,miscellaneous_transfers,2000000.0
2025-09-30,2025,Tadhamon Bank,miscellaneous_transfers,0.0
2025-09-30,2024,Tadhamon Bank,personal_purposes,14208300.0
2025-09-30,2025,Tadhamon Bank,personal_purposes,62130700.0
2025-09-30,2024,Tadhamon Bank,merchants_cards,0.0
2025-09-30,2025,Tadhamon Bank,merchants_cards,0.0
2025-09-30,2024,Mediterranean Bank,letters_of_credit,73000907.0
2025-09-30,2025,Mediterranean Bank,letters_of_credit,115413905.0
2025-09-30,2024,Mediterranean Bank,miscellaneous_transfers,102523.0
2025-09-30,2025,Mediterranean Bank,miscellaneous_transfers,755000.0
2025-09-30,2024,Mediterranean Bank,personal_purposes,17986400.0
2025-09-30,2025,Mediterranean Bank,personal_purposes,151305700.0
2025-09-30,2024,Mediterranean Bank,merchants_cards,0.0
2025-09-30,2025,Mediterranean Bank,merchants_cards,3010000.0
2025-09-30,2024,Alwaha Bank,letters_of_credit,50371388.0
2025-09-30,2025,Alwaha Bank,letters_of_credit,94134345.0
2025-09-30,2024,Alwaha Bank,miscellaneous_transfers,1977244.0
2025-09-30,2025,Alwaha Bank,miscellaneous_transfers,7365.0
2025-09-30,2024,Alwaha Bank,personal_purposes,78302600.0
2025-09-30,2025,Alwaha Bank,personal_purposes,84711500.0
2025-09-30,2024,Alwaha Bank,merchants_cards,0.0
2025-09-30,2025,Alwaha Bank,merchants_cards,0.0
2025-09-30,2024,National Union Bank,letters_of_credit,0.0
2025-09-30,2025,National Union Bank,letters_of_credit,161188559.0
2025-09-30,2024,National Union Bank,miscellaneous_transfers,0.0
2025-09-30,2025,National Union Bank,miscellaneous_transfers,0.0
2025-09-30,2024,National Union Bank,personal_purposes,4000.0
2025-09-30,2025,National Union Bank,personal_purposes,1147500.0
2025-09-30,2024,National Union Bank,merchants_cards,0.0
2025-09-30,2025,National Union Bank,merchants_cards,0.0
2025-09-30,2024,Arab Investment Islamic Bank,letters_of_credit,3723768.0
2025-09-30,2025,Arab Investment Islamic Bank,letters_of_credit,151086087.0
2025-09-30,2024,Arab Investment Islamic Bank,miscellaneous_transfers,0.0
2025-09-30,2025,Arab Investment Islamic Bank,miscellaneous_transfers,2274778.0
2025-09-30,2024,Arab Investment Islamic Bank,personal_purposes,0.0
2025-09-30,2025,Arab Investment Islamic Bank,personal_purposes,113300.0
2025-09-30,2024,Arab Investment Islamic Bank,merchants_cards,0.0
2025-09-30,2025,Arab Investment Islamic Bank,merchants_cards,0.0
2025-09-30,2024,Alwafa Bank,letters_of_credit,13781446.0
2025-09-30,2025,Alwafa Bank,letters_of_credit,79655088.0
2025-09-30,2024,Alwafa Bank,miscellaneous_transfers,0.0
2025-09-30,2025,Alwafa Bank,miscellaneous_transfers,0.0
2025-09-30,2024,Alwafa Bank,personal_purposes,10533200.0
2025-09-30,2025,Alwafa Bank,personal_purposes,8813100.0
2025-09-30,2024,Alwafa Bank,merchants_cards,0.0
2025-09-30,2025,Alwafa Bank,merchants_cards,0.0
2025-09-30,2024,Islamic Finance Bank,letters_of_credit,0.0
2025-09-30,2025,Islamic Finance Bank,letters_of_credit,10493847.0
2025-09-30,2024,Islamic Finance Bank,miscellaneous_transfers,0.0
2025-09-30,2025,Islamic Finance Bank,miscellaneous_transfers,0.0
2025-09-30,2024,Islamic Finance Bank,personal_purposes,0.0
2025-09-30,2025,Islamic Finance Bank,personal_purposes,0.0
2025-09-30,2024,Islamic Finance Bank,merchants_cards,0.0
2025-09-30,2025,Islamic Finance Bank,merchants_cards,0.0
2025-08-31,2024,Aman Bank for Trade and Investment,letters_of_credit,548217447.0
2025-08-31,2025,Aman Bank for Trade and Investment,letters_of_credit,913008633.0
2025-08-31,2024,Aman Bank for Trade and Investment,miscellaneous_transfers,1729438.0
2025-08-31,2025,Aman Bank for Trade and Investment,miscellaneous_transfers,5142577.0
2025-08-31,2024,Aman Bank for Trade and Investment,personal_purposes,1397864900.0
2025-08-31,2025,Aman Bank for Trade and Investment,personal_purposes,2072630200.0
2025-08-31,2024,Aman Bank for Trade and Investment,merchants_cards,17995500.0
2025-08-31,2025,Aman Bank for Trade and Investment,merchants_cards,28929000.0
2025-08-31,2024,National Commercial Bank,letters_of_credit,1323801026.0
2025-08-31,2025,National Commercial Bank,letters_of_credit,1240269315.0
2025-08-31,2024,National Commercial Bank,miscellaneous_transfers,2406122.0
2025-08-31,2025,National Commercial Bank,miscellaneous_transfers,220906.0
2025-08-31,2024,National Commercial Bank,personal_purposes,900683000.0
2025-08-31,2025,National Commercial Bank,personal_purposes,930714200.0
2025-08-31,2024,National Commercial Bank,merchants_cards,12150000.0
2025-08-31,2025,National Commercial Bank,merchants_cards,2950000.0
2025-08-31,2024,Jumhouria Bank,letters_of_credit,931069857.3
2025-08-31,2025,Jumhouria Bank,letters_of_credit,1022168068.0
2025-08-31,2024,Jumhouria Bank,miscellaneous_transfers,4431357.0
2025-08-31,2025,Jumhouria Bank,miscellaneous_transfers,1202588.0
2025-08-31,2024,Jumhouria Bank,personal_purposes,588190400.0
2025-08-31,2025,Jumhouria Bank,personal_purposes,548528600.0
2025-08-31,2024,Jumhouria Bank,merchants_cards,0.0
2025-08-31,2025,Jumhouria Bank,merchants_cards,0.0
2025-08-31,2024,Wahda Bank,letters_of_credit,569595961.0
2025-08-31,2025,Wahda Bank,letters_of_credit,932787821.0
2025-08-31,2024,Wahda Bank,miscellaneous_transfers,424841.0
2025-08-31,2025,Wahda Bank,miscellaneous_transfers,117562920.0
2025-08-31,2024,Wahda Bank,personal_purposes,604303500.0
2025-08-31,2025,Wahda Bank,personal_purposes,475463700.0
2025-08-31,2024,Wahda Bank,merchants_cards,0.0
2025-08-31,2025,Wahda Bank,merchants_cards,0.0
2025-08-31,2024,Nuran Bank,letters_of_credit,922433096.0
2025-08-31,2025,Nuran Bank,letters_of_credit,678457373.0
2025-08-31,2024,Nuran Bank,miscellaneous_transfers,15059095.0
2025-08-31,2025,Nuran Bank,miscellaneous_transfers,2761419.0
2025-08-31,2024,Nuran Bank,personal_purposes,223572500.0
2025-08-31,2025,Nuran Bank,personal_purposes,294786450.0
2025-08-31,2024,Nuran Bank,merchants_cards,7139500.0
2025-08-31,2025,Nuran Bank,merchants_cards,10629076.0
2025-08-31,2024,United Bank for Commerce and Investment,letters_of_credit,400245285.0
2025-08-31,2025,United Bank for Commerce and Investment,letters_of_credit,491845763.0
2025-08-31,2024,United Bank for Commerce and Investment,miscellaneous_transfers,0.0
2025-08-31,2025,United Bank for Commerce and Investment,miscellaneous_transfers,0.0
2025-08-31,2024,United Bank for Commerce and Investment,personal_purposes,405906100.0
2025-08-31,2025,United Bank for Commerce and Investment,personal_purposes,484391300.0
2025-08-31,2024,United Bank for Commerce and Investment,merchants_cards,0.0
2025-08-31,2025,United Bank for Commerce and Investment,merchants_cards,2600000.0
2025-08-31,2024,North African Bank,letters_of_credit,255588275.0
2025-08-31,2025,North African Bank,letters_of_credit,598124969.0
2025-08-31,2024,North African Bank,miscellaneous_transfers,21944759.0
2025-08-31,2025,North African Bank,miscellaneous_transfers,12937097.0
2025-08-31,2024,North African Bank,personal_purposes,212055200.0
2025-08-31,2025,North African Bank,personal_purposes,306262900.0
2025-08-31,2024,North African Bank,merchants_cards,440000.0
2025-08-31,2025,North African Bank,merchants_cards,2530000.0
2025-08-31,2024,Assaray Trade and Investment Bank,letters_of_credit,318861366.0
2025-08-31,2025,Assaray Trade and Investment Bank,letters_of_credit,789511069.0
2025-08-31,2024,Assaray Trade and Investment Bank,miscellaneous_transfers,40611.0
2025-08-31,2025,Assaray Trade and Investment Bank,miscellaneous_transfers,18508865.0
2025-08-31,2024,Assaray Trade and Investment Bank,personal_purposes,64207500.0
2025-08-31,2025,Assaray Trade and Investment Bank,personal_purposes,58995600.0
2025-08-31,2024,Assaray Trade and Investment Bank,merchants_cards,0.0
2025-08-31,2025,Assaray Trade and Investment Bank,merchants_cards,3001500.0
2025-08-31,2024,Bank of Commerce and Development,letters_of_credit,312886034.0
2025-08-31,2025,Bank of Commerce and Development,letters_of_credit,327691837.0
2025-08-31,2024,Bank of Commerce and Development,miscellaneous_transfers,59777767.0
2025-08-31,2025,Bank of Commerce and Development,miscellaneous_transfers,42736358.0
2025-08-31,2024,Bank of Commerce and Development,personal_purposes,375766300.0
2025-08-31,2025,Bank of Commerce and Development,personal_purposes,441512000.0
2025-08-31,2024,Bank of Commerce and Development,merchants_cards,500000.0
2025-08-31,2025,Bank of Commerce and Development,merchants_cards,443000.0
2025-08-31,2024,Libyan Islamic Bank,letters_of_credit,531908017.0
2025-08-31,2025,Libyan Islamic Bank,letters_of_credit,513816131.0
2025-08-31,2024,Libyan Islamic Bank,miscellaneous_transfers,12809542.0
2025-08-31,2025,Libyan Islamic Bank,miscellaneous_transfers,3239653.0
2025-08-31,2024,Libyan Islamic Bank,personal_purposes,255911000.0
2025-08-31,2025,Libyan Islamic Bank,personal_purposes,239773910.0
2025-08-31,2024,Libyan Islamic Bank,merchants_cards,0.0
2025-08-31,2025,Libyan Islamic Bank,merchants_cards,1889200.0
2025-08-31,2024,Sahara Bank,letters_of_credit,347073048.0
2025-08-31,2025,Sahara Bank,letters_of_credit,411171392.0
2025-08-31,2024,Sahara Bank,miscellaneous_transfers,11440732.0
2025-08-31,2025,Sahara Bank,miscellaneous_transfers,22695483.0
2025-08-31,2024,Sahara Bank,personal_purposes,289409000.0
2025-08-31,2025,Sahara Bank,personal_purposes,260589900.0
2025-08-31,2024,Sahara Bank,merchants_cards,0.0
2025-08-31,2025,Sahara Bank,merchants_cards,50000.0
2025-08-31,2024,Yaqeen Bank,letters_of_credit,-1643135.0
2025-08-31,2025,Yaqeen Bank,letters_of_credit,320230347.0
2025-08-31,2024,Yaqeen Bank,miscellaneous_transfers,0.0
2025-08-31,2025,Yaqeen Bank,miscellaneous_transfers,10920648.0
2025-08-31,2024,Yaqeen Bank,personal_purposes,68414600.0
2025-08-31,2025,Yaqeen Bank,personal_purposes,197732149.0
2025-08-31,2024,Yaqeen Bank,merchants_cards,200000.0
2025-08-31,2025,Yaqeen Bank,merchants_cards,1303500.0
2025-08-31,2024,Andalus Bank,letters_of_credit,449841410.0
2025-08-31,2025,Andalus Bank,letters_of_credit,375780804.0
2025-08-31,2024,Andalus Bank,miscellaneous_transfers,13901269.0
2025-08-31,2025,Andalus Bank,miscellaneous_transfers,4000000.0
2025-08-31,2024,Andalus Bank,personal_purposes,72559200.0
2025-08-31,2025,Andalus Bank,personal_purposes,111135800.0
2025-08-31,2024,Andalus Bank,merchants_cards,0.0
2025-08-31,2025,Andalus Bank,merchants_cards,0.0
2025-08-31,2024,Libyan Foreign Bank,letters_of_credit,71085778.0
2025-08-31,2025,Libyan Foreign Bank,letters_of_credit,323873104.0
2025-08-31,2024,Libyan Foreign Bank,miscellaneous_transfers,36792166.0
2025-08-31,2025,Libyan Foreign Bank,miscellaneous_transfers,89722089.0
2025-08-31,2024,Libyan Foreign Bank,personal_purposes,601500.0
2025-08-31,2025,Libyan Foreign Bank,personal_purposes,0.0
2025-08-31,2024,Libyan Foreign Bank,merchants_cards,0.0
2025-08-31,2025,Libyan Foreign Bank,merchants_cards,0.0
2025-08-31,2024,First Gulf Libyan Bank,letters_of_credit,353168188.0
2025-08-31,2025,First Gulf Libyan Bank,letters_of_credit,393199076.0
2025-08-31,2024,First Gulf Libyan Bank,miscellaneous_transfers,19088171.0
2025-08-31,2025,First Gulf Libyan Bank,miscellaneous_transfers,8555487.0
2025-08-31,2024,First Gulf Libyan Bank,personal_purposes,971600.0
2025-08-31,2025,First Gulf Libyan Bank,personal_purposes,549900.0
2025-08-31,2024,First Gulf Libyan Bank,merchants_cards,0.0
2025-08-31,2025,First Gulf Libyan Bank,merchants_cards,0.0
2025-08-31,2024,Tadhamon Bank,letters_of_credit,96843578.0
2025-08-31,2025,Tadhamon Bank,letters_of_credit,259838065.0
2025-08-31,2024,Tadhamon Bank,miscellaneous_transfers,2000000.0
2025-08-31,2025,Tadhamon Bank,miscellaneous_transfers,0.0
2025-08-31,2024,Tadhamon Bank,personal_purposes,14192300.0
2025-08-31,2025,Tadhamon Bank,personal_purposes,58274700.0
2025-08-31,2024,Tadhamon Bank,merchants_cards,0.0
2025-08-31,2025,Tadhamon Bank,merchants_cards,0.0
2025-08-31,2024,Mediterranean Bank,letters_of_credit,63992260.0
2025-08-31,2025,Mediterranean Bank,letters_of_credit,115413905.0
2025-08-31,2024,Mediterranean Bank,miscellaneous_transfers,14000.0
2025-08-31,2025,Mediterranean Bank,miscellaneous_transfers,755000.0
2025-08-31,2024,Mediterranean Bank,personal_purposes,17986400.0
2025-08-31,2025,Mediterranean Bank,personal_purposes,135235600.0
2025-08-31,2024,Mediterranean Bank,merchants_cards,0.0
2025-08-31,2025,Mediterranean Bank,merchants_cards,2460000.0
2025-08-31,2024,Alwaha Bank,letters_of_credit,46027434.0
2025-08-31,2025,Alwaha Bank,letters_of_credit,89986314.0
2025-08-31,2024,Alwaha Bank,miscellaneous_transfers,1977244.0
2025-08-31,2025,Alwaha Bank,miscellaneous_transfers,0.0
2025-08-31,2024,Alwaha Bank,personal_purposes,78302600.0
2025-08-31,2025,Alwaha Bank,personal_purposes,82426700.0
2025-08-31,2024,Alwaha Bank,merchants_cards,0.0
2025-08-31,2025,Alwaha Bank,merchants_cards,0.0
2025-08-31,2024,National Union Bank,letters_of_credit,0.0
2025-08-31,2025,National Union Bank,letters_of_credit,138142842.0
2025-08-31,2024,National Union Bank,miscellaneous_transfers,0.0
2025-08-31,2025,National Union Bank,miscellaneous_transfers,0.0
2025-08-31,2024,National Union Bank,personal_purposes,4000.0
2025-08-31,2025,National Union Bank,personal_purposes,1081500.0
2025-08-31,2024,National Union Bank,merchants_cards,0.0
2025-08-31,2025,National Union Bank,merchants_cards,0.0
2025-08-31,2024,Arab Investment Islamic Bank,letters_of_credit,
2025-08-31,2025,Arab Investment Islamic Bank,letters_of_credit,135000460.0
2025-08-31,2024,Arab Investment Islamic Bank,miscellaneous_transfers,
2025-08-31,2025,Arab Investment Islamic Bank,miscellaneous_transfers,2241845.0
2025-08-31,2024,Arab Investment Islamic Bank,personal_purposes,
2025-08-31,2025,Arab Investment Islamic Bank,personal_purposes,32000.0
2025-08-31,2024,Arab Investment Islamic Bank,merchants_cards,
2025-08-31,2025,Arab Investment Islamic Bank,merchants_cards,0.0
2025-08-31,2024,Alwafa Bank,letters_of_credit,12648644.0
2025-08-31,2025,Alwafa Bank,letters_of_credit,46293764.0
2025-08-31,2024,Alwafa Bank,miscellaneous_transfers,0.0
2025-08-31,2025,Alwafa Bank,miscellaneous_transfers,0.0
2025-08-31,2024,Alwafa Bank,personal_purposes,10533200.0
2025-08-31,2025,Alwafa Bank,personal_purposes,8513100.0
2025-08-31,2024,Alwafa Bank,merchants_cards,0.0
2025-08-31,2025,Alwafa Bank,merchants_cards,0.0
2025-08-31,2024,Islamic Finance Bank,letters_of_credit,
2025-08-31,2025,Islamic Finance Bank,letters_of_credit,10493847.0
2025-08-31,2024,Islamic Finance Bank,miscellaneous_transfers,
2025-08-31,2025,Islamic Finance Bank,miscellaneous_transfers,0.0
2025-08-31,2024,Islamic Finance Bank,personal_purposes,
2025-08-31,2025,Islamic Finance Bank,personal_purposes,0.0
2025-08-31,2024,Islamic Finance Bank,merchants_cards,
2025-08-31,2025,Islamic Finance Bank,merchants_cards,0.0
2025-12-31,2024,Aman Bank for Trade and Investment,letters_of_credit,1130290792.0
2025-12-31,2025,Aman Bank for Trade and Investment,letters_of_credit,1199139575.0
2025-12-31,2024,Aman Bank for Trade and Investment,miscellaneous_transfers,1884034.0
2025-12-31,2025,Aman Bank for Trade and Investment,miscellaneous_transfers,14168061.0
2025-12-31,2024,Aman Bank for Trade and Investment,personal_purposes,2501540400.0
2025-12-31,2025,Aman Bank for Trade and Investment,personal_purposes,2478066700.0
2025-12-31,2024,Aman Bank for Trade and Investment,merchants_cards,72963493.0
2025-12-31,2025,Aman Bank for Trade and Investment,merchants_cards,102574000.0
2025-12-31,2024,National Commercial Bank,letters_of_credit,2614290837.0
2025-12-31,2025,National Commercial Bank,letters_of_credit,1481979639.0
2025-12-31,2024,National Commercial Bank,miscellaneous_transfers,2484707.0
2025-12-31,2025,National Commercial Bank,miscellaneous_transfers,1024896.0
2025-12-31,2024,National Commercial Bank,personal_purposes,1348456200.0
2025-12-31,2025,National Commercial Bank,personal_purposes,1055085000.0
2025-12-31,2024,National Commercial Bank,merchants_cards,36100000.0
2025-12-31,2025,National Commercial Bank,merchants_cards,3100000.0
2025-12-31,2024,Jumhouria Bank,letters_of_credit,1458218607.0
2025-12-31,2025,Jumhouria Bank,letters_of_credit,1812036494.0
2025-12-31,2024,Jumhouria Bank,miscellaneous_transfers,7769904.0
2025-12-31,2025,Jumhouria Bank,miscellaneous_transfers,1619181.0
2025-12-31,2024,Jumhouria Bank,personal_purposes,942663400.0
2025-12-31,2025,Jumhouria Bank,personal_purposes,594646540.0
2025-12-31,2024,Jumhouria Bank,merchants_cards,7045000.0
2025-12-31,2025,Jumhouria Bank,merchants_cards,85000.0
2025-12-31,2024,Wahda Bank,letters_of_credit,973297775.0
2025-12-31,2025,Wahda Bank,letters_of_credit,1378258536.0
2025-12-31,2024,Wahda Bank,miscellaneous_transfers,9896061.0
2025-12-31,2025,Wahda Bank,miscellaneous_transfers,362559133.0
2025-12-31,2024,Wahda Bank,personal_purposes,943980900.0
2025-12-31,2025,Wahda Bank,personal_purposes,542276485.0
2025-12-31,2024,Wahda Bank,merchants_cards,0.0
2025-12-31,2025,Wahda Bank,merchants_cards,800000.0
2025-12-31,2024,Nuran Bank,letters_of_credit,1479542657.0
2025-12-31,2025,Nuran Bank,letters_of_credit,1062147554.0
2025-12-31,2024,Nuran Bank,miscellaneous_transfers,26206344.0
2025-12-31,2025,Nuran Bank,miscellaneous_transfers,10779787.0
2025-12-31,2024,Nuran Bank,personal_purposes,385092600.0
2025-12-31,2025,Nuran Bank,personal_purposes,333502198.0
2025-12-31,2024,Nuran Bank,merchants_cards,15073738.0
2025-12-31,2025,Nuran Bank,merchants_cards,20724236.0
2025-12-31,2024,North African Bank,letters_of_credit,457812093.0
2025-12-31,2025,North African Bank,letters_of_credit,893604906.0
2025-12-31,2024,North African Bank,miscellaneous_transfers,33247007.0
2025-12-31,2025,North African Bank,miscellaneous_transfers,17109813.0
2025-12-31,2024,North African Bank,personal_purposes,287340800.0
2025-12-31,2025,North African Bank,personal_purposes,405574500.0
2025-12-31,2024,North African Bank,merchants_cards,1830500.0
2025-12-31,2025,North African Bank,merchants_cards,4894500.0
2025-12-31,2024,Libyan Islamic Bank,letters_of_credit,892275788.0
2025-12-31,2025,Libyan Islamic Bank,letters_of_credit,997740571.0
2025-12-31,2024,Libyan Islamic Bank,miscellaneous_transfers,22307814.0
2025-12-31,2025,Libyan Islamic Bank,miscellaneous_transfers,3600429.0
2025-12-31,2024,Libyan Islamic Bank,personal_purposes,387246700.0
2025-12-31,2025,Libyan Islamic Bank,personal_purposes,277550268.0
2025-12-31,2024,Libyan Islamic Bank,merchants_cards,500000.0
2025-12-31,2025,Libyan Islamic Bank,merchants_cards,9944400.0
2025-12-31,2024,Assaray Trade and Investment Bank,letters_of_credit,544826796.0
2025-12-31,2025,Assaray Trade and Investment Bank,letters_of_credit,1150659179.0
2025-12-31,2024,Assaray Trade and Investment Bank,miscellaneous_transfers,15965994.0
2025-12-31,2025,Assaray Trade and Investment Bank,miscellaneous_transfers,31603935.0
2025-12-31,2024,Assaray Trade and Investment Bank,personal_purposes,94642400.0
2025-12-31,2025,Assaray Trade and Investment Bank,personal_purposes,66564993.0
2025-12-31,2024,Assaray Trade and Investment Bank,merchants_cards,13615560.0
2025-12-31,2025,Assaray Trade and Investment Bank,merchants_cards,4435500.0
2025-12-31,2024,Bank of Commerce and Development,letters_of_credit,625505722.0
2025-12-31,2025,Bank of Commerce and Development,letters_of_credit,718682373.0
2025-12-31,2024,Bank of Commerce and Development,miscellaneous_transfers,0.0
2025-12-31,2025,Bank of Commerce and Development,miscellaneous_transfers,0.0
2025-12-31,2024,Bank of Commerce and Development,personal_purposes,745605200.0
2025-12-31,2025,Bank of Commerce and Development,personal_purposes,515219200.0
2025-12-31,2024,Bank of Commerce and Development,merchants_cards,730500.0
2025-12-31,2025,Bank of Commerce and Development,merchants_cards,5495000.0
2025-12-31,2024,United Bank for Commerce and Investment,letters_of_credit,586514894.0
2025-12-31,2025,United Bank for Commerce and Investment,letters_of_credit,567926313.0
2025-12-31,2024,United Bank for Commerce and Investment,miscellaneous_transfers,81736675.0
2025-12-31,2025,United Bank for Commerce and Investment,miscellaneous_transfers,65488998.0
2025-12-31,2024,United Bank for Commerce and Investment,personal_purposes,715177600.0
2025-12-31,2025,United Bank for Commerce and Investment,personal_purposes,511510700.0
2025-12-31,2024,United Bank for Commerce and Investment,merchants_cards,1410000.0
2025-12-31,2025,United Bank for Commerce and Investment,merchants_cards,1252000.0
2025-12-31,2024,Sahara Bank,letters_of_credit,458445309.0
2025-12-31,2025,Sahara Bank,letters_of_credit,787827084.0
2025-12-31,2024,Sahara Bank,miscellaneous_transfers,21155120.0
2025-12-31,2025,Sahara Bank,miscellaneous_transfers,48374712.0
2025-12-31,2024,Sahara Bank,personal_purposes,377275500.0
2025-12-31,2025,Sahara Bank,personal_purposes,306608800.0
2025-12-31,2024,Sahara Bank,merchants_cards,60000.0
2025-12-31,2025,Sahara Bank,merchants_cards,850000.0
2025-12-31,2024,Andalus Bank,letters_of_credit,703270917.0
2025-12-31,2025,Andalus Bank,letters_of_credit,718918736.0
2025-12-31,2024,Andalus Bank,miscellaneous_transfers,14168719.0
2025-12-31,2025,Andalus Bank,miscellaneous_transfers,4240145.0
2025-12-31,2024,Andalus Bank,personal_purposes,121649596.0
2025-12-31,2025,Andalus Bank,personal_purposes,129347600.0
2025-12-31,2024,Andalus Bank,merchants_cards,0.0
2025-12-31,2025,Andalus Bank,merchants_cards,0.0
2025-12-31,2024,Yaqeen Bank,letters_of_credit,16283903.0
2025-12-31,2025,Yaqeen Bank,letters_of_credit,497383158.0
2025-12-31,2024,Yaqeen Bank,miscellaneous_transfers,1059710.0
2025-12-31,2025,Yaqeen Bank,miscellaneous_transfers,27608337.0
2025-12-31,2024,Yaqeen Bank,personal_purposes,181922300.0
2025-12-31,2025,Yaqeen Bank,personal_purposes,251988875.0
2025-12-31,2024,Yaqeen Bank,merchants_cards,587000.0
2025-12-31,2025,Yaqeen Bank,merchants_cards,2788500.0
2025-12-31,2024,Libyan Foreign Bank,letters_of_credit,134958943.0
2025-12-31,2025,Libyan Foreign Bank,letters_of_credit,445970477.0
2025-12-31,2024,Libyan Foreign Bank,miscellaneous_transfers,79273800.0
2025-12-31,2025,Libyan Foreign Bank,miscellaneous_transfers,145685665.0
2025-12-31,2024,Libyan Foreign Bank,personal_purposes,601500.0
2025-12-31,2025,Libyan Foreign Bank,personal_purposes,0.0
2025-12-31,2024,Libyan Foreign Bank,merchants_cards,0.0
2025-12-31,2025,Libyan Foreign Bank,merchants_cards,0.0
2025-12-31,2024,Tadhamon Bank,letters_of_credit,137322371.0
2025-12-31,2025,Tadhamon Bank,letters_of_credit,467736369.0
2025-12-31,2024,Tadhamon Bank,miscellaneous_transfers,2060800.0
2025-12-31,2025,Tadhamon Bank,miscellaneous_transfers,0.0
2025-12-31,2024,Tadhamon Bank,personal_purposes,44844800.0
2025-12-31,2025,Tadhamon Bank,personal_purposes,73876800.0
2025-12-31,2024,Tadhamon Bank,merchants_cards,0.0
2025-12-31,2025,Tadhamon Bank,merchants_cards,0.0
2025-12-31,2024,First Gulf Libyan Bank,letters_of_credit,552498403.0
2025-12-31,2025,First Gulf Libyan Bank,letters_of_credit,520712446.0
2025-12-31,2024,First Gulf Libyan Bank,miscellaneous_transfers,29084233.0
2025-12-31,2025,First Gulf Libyan Bank,miscellaneous_transfers,9167511.0
2025-12-31,2024,First Gulf Libyan Bank,personal_purposes,1310000.0
2025-12-31,2025,First Gulf Libyan Bank,personal_purposes,603500.0
2025-12-31,2024,First Gulf Libyan Bank,merchants_cards,0.0
2025-12-31,2025,First Gulf Libyan Bank,merchants_cards,0.0
2025-12-31,2024,Mediterranean Bank,letters_of_credit,83570040.0
2025-12-31,2025,Mediterranean Bank,letters_of_credit,167904265.0
2025-12-31,2024,Mediterranean Bank,miscellaneous_transfers,812193.0
2025-12-31,2025,Mediterranean Bank,miscellaneous_transfers,5473566.0
2025-12-31,2024,Mediterranean Bank,personal_purposes,38379783.0
2025-12-31,2025,Mediterranean Bank,personal_purposes,203013400.0
2025-12-31,2024,Mediterranean Bank,merchants_cards,1005255.0
2025-12-31,2025,Mediterranean Bank,merchants_cards,13510100.0
2025-12-31,2024,National Union Bank,letters_of_credit,5838469.0
2025-12-31,2025,National Union Bank,letters_of_credit,252856753.0
2025-12-31,2024,National Union Bank,miscellaneous_transfers,0.0
2025-12-31,2025,National Union Bank,miscellaneous_transfers,125000000.0
2025-12-31,2024,National Union Bank,personal_purposes,623300.0
2025-12-31,2025,National Union Bank,personal_purposes,1567500.0
2025-12-31,2024,National Union Bank,merchants_cards,0.0
2025-12-31,2025,National Union Bank,merchants_cards,0.0
2025-12-31,2024,Alwaha Bank,letters_of_credit,57623612.0
2025-12-31,2025,Alwaha Bank,letters_of_credit,208823786.0
2025-12-31,2024,Alwaha Bank,miscellaneous_transfers,1977244.0
2025-12-31,2025,Alwaha Bank,miscellaneous_transfers,20565.0
2025-12-31,2024,Alwaha Bank,personal_purposes,122743500.0
2025-12-31,2025,Alwaha Bank,personal_purposes,90088900.0
2025-12-31,2024,Alwaha Bank,merchants_cards,0.0
2025-12-31,2025,Alwaha Bank,merchants_cards,0.0
2025-12-31,2024,Arab Investment Islamic Bank,letters_of_credit,19074068.0
2025-12-31,2025,Arab Investment Islamic Bank,letters_of_credit,223123930.0
2025-12-31,2024,Arab Investment Islamic Bank,miscellaneous_transfers,723001.0
2025-12-31,2025,Arab Investment Islamic Bank,miscellaneous_transfers,3323474.0
