entity_id,name,schema,is_person,is_organisation,libya_link,libya_link_evidence,collection,is_target,countries,country_is_libya_only,topics,office_topics,is_pep,is_relative_or_associate,is_diplomat,is_judge,is_oligarch,is_sanctioned,is_sanction_linked,is_counter_sanctioned,is_export_controlled,is_person_of_interest,is_head_of_state_or_government,is_criminal_designation,gov_branch,is_libyan_official,offices_held,office_names,birth_date,death_date,birth_place,address_text,position_text,aliases,shabiya_ar,shabiya_en,shabiya_pcode,place_source,place_matched_on,place_matched_level,place_matched_script,datasets,first_seen,last_seen,source_urls,degree,component,component_size,betweenness
Q114884391,Minister of Agriculture,Position,0,0,country_tagged,country,peps,0,ly,1,gov.executive;gov.national,,0,0,0,0,0,0,0,0,0,0,0,0,executive;national,0,0,,,,,,,,,,,,,,,wd_peps;ann_pep_positions,2024-10-08,2026-09-12,,0,111,1,0.0
Q114884392,Minister of Civil Service,Position,0,0,country_tagged,country,peps,0,ly,1,gov.executive;gov.national,,0,0,0,0,0,0,0,0,0,0,0,0,executive;national,0,0,,,,,,,,,,,,,,,us_cia_world_leaders;wd_peps;ann_pep_positions,2023-08-16,2026-09-12,,0,112,1,0.0
Q114884393,Minister of Culture and Knowledge Development,Position,0,0,country_tagged,country,peps,0,ly,1,gov.executive,,0,0,0,0,0,0,0,0,0,0,0,0,executive,0,0,,,,,,,,,,,,,,,wd_peps;ann_pep_positions,2024-10-08,2026-09-12,,0,113,1,0.0
Q114884394,Minister of Economy & Trade,Position,0,0,country_tagged,country,peps,0,ly,1,gov.executive;gov.national,,0,0,0,0,0,0,0,0,0,0,0,0,executive;national,0,0,,,,,,,,,,,,,,,us_cia_world_leaders;wd_peps;ann_pep_positions,2024-10-08,2026-09-12,,0,114,1,0.0
Q114884395,Minister of Education,Position,0,0,country_tagged,country,peps,0,ly,1,gov.executive;gov.national,,0,0,0,0,0,0,0,0,0,0,0,0,executive;national,0,0,,,,,,,,,,,,,,,us_cia_world_leaders;wd_peps;ann_pep_positions,2023-08-16,2026-09-12,,0,115,1,0.0
Q114884396,Minister of Environment,Position,0,0,country_tagged,country,peps,0,ly,1,gov.executive;gov.national,,0,0,0,0,0,0,0,0,0,0,0,0,executive;national,0,0,,,,,,,,,,,,,,,wd_peps;us_cia_world_leaders;ann_pep_positions,2023-08-16,2026-09-12,,0,116,1,0.0
Q114884397,Minister of Water Resources,Position,0,0,country_tagged,country,peps,0,ly,1,gov.executive;gov.national,,0,0,0,0,0,0,0,0,0,0,0,0,executive;national,0,0,,,,,,,,,,,,,,,us_cia_world_leaders;wd_peps;ann_pep_positions,2023-08-16,2026-09-12,,0,117,1,0.0
Q114884398,Minister of Health,Position,0,0,country_tagged,country,peps,0,ly,1,gov.executive;gov.national,,0,0,0,0,0,0,0,0,0,0,0,0,executive;national,0,0,,,,,,,,,,,,,,,wd_peps;us_cia_world_leaders;ann_pep_positions;wd_categories,2023-08-16,2026-09-12,,0,118,1,0.0
Q114884399,Minister of Industry & Minerals,Position,0,0,country_tagged,country,peps,0,ly,1,gov.executive;gov.national,,0,0,0,0,0,0,0,0,0,0,0,0,executive;national,0,0,,,,,,,,,,,,,,,us_cia_world_leaders;wd_peps;ann_pep_positions,2023-08-16,2026-09-12,,0,119,1,0.0
Q114884400,Minister of Labour,Position,0,0,country_tagged,country,peps,0,ly,1,gov.executive,,0,0,0,0,0,0,0,0,0,0,0,0,executive,0,0,,,,,,,,,,,,,,,wd_peps;ann_pep_positions,2024-10-08,2026-09-12,,0,120,1,0.0
Q114884401,Minister of Marine Resources,Position,0,0,country_tagged,country,peps,0,ly,1,gov.executive,,0,0,0,0,0,0,0,0,0,0,0,0,executive,0,0,,,,,,,,,,,,,,,wd_peps;ann_pep_positions,2024-10-08,2026-09-12,,0,121,1,0.0
Q114884402,Minister of Local Government,Position,0,0,country_tagged,country,peps,0,ly,1,gov.executive;gov.national,,0,0,0,0,0,0,0,0,0,0,0,0,executive;national,0,0,,,,,,,,,,,,,,,us_cia_world_leaders;wd_peps;ann_pep_positions,2023-08-16,2026-09-12,,0,122,1,0.0
Q114884403,Minister of Oil & Gas,Position,0,0,country_tagged,country,peps,0,ly,1,gov.executive;gov.national,,0,0,0,0,0,0,0,0,0,0,0,0,executive;national,0,0,,,,,,,,,,,,,,,us_cia_world_leaders;wd_peps;ann_pep_positions,2023-08-16,2026-09-12,,0,123,1,0.0
Q114884404,Minister of Planning,Position,0,0,country_tagged,country,peps,0,ly,1,gov.executive;gov.national,,0,0,0,0,0,0,0,0,0,0,0,0,executive;national,0,0,,,,,,,,,,,,,,,us_cia_world_leaders;wd_peps;ann_pep_positions,2023-08-16,2026-09-12,,0,124,1,0.0
Q114884405,Minister of Social Affairs,Position,0,0,country_tagged,country,peps,0,ly,1,gov.executive;gov.national,,0,0,0,0,0,0,0,0,0,0,0,0,executive;national,0,0,,,,,,,,,,,,,,,us_cia_world_leaders;wd_peps;ann_pep_positions,2023-08-16,2026-09-12,,0,125,1,0.0
Q114884406,Minister of Sports,Position,0,0,country_tagged,country,peps,0,ly,1,gov.executive;gov.national,,0,0,0,0,0,0,0,0,0,0,0,0,executive;national,0,0,,,,,,,,,,,,,,,us_cia_world_leaders;wd_peps;ann_pep_positions,2023-08-16,2026-09-12,,0,126,1,0.0
Q114884407,Minister of State for Communication & Political Affairs,Position,0,0,country_tagged,country,peps,0,ly,1,gov.executive;gov.national,,0,0,0,0,0,0,0,0,0,0,0,0,executive;national,0,0,,,,,,,,,,,,,,,wd_peps;us_cia_world_leaders;ann_pep_positions,2023-08-16,2026-09-12,,0,127,1,0.0
Q114884408,Minister of State for Displaced Affairs and Human Rights,Position,0,0,country_tagged,country,peps,0,ly,1,gov.executive;gov.national,,0,0,0,0,0,0,0,0,0,0,0,0,executive;national,0,0,,,,,,,,,,,,,,,us_cia_world_leaders;wd_peps;ann_pep_positions,2024-10-08,2026-09-12,,0,128,1,0.0
Q114884409,Minister of State for Economic Affairs,Position,0,0,country_tagged,country,peps,0,ly,1,gov.executive;gov.national,,0,0,0,0,0,0,0,0,0,0,0,0,executive;national,0,0,,,,,,,,,,,,,,,wd_peps;ann_pep_positions,2024-10-08,2026-09-12,,0,129,1,0.0
Q114884411,Minister of State for Immigration Affairs,Position,0,0,country_tagged,country,peps,0,ly,1,gov.executive,,0,0,0,0,0,0,0,0,0,0,0,0,executive,0,0,,,,,,,,,,,,,,,wd_peps;ann_pep_positions,2024-10-08,2026-09-12,,0,130,1,0.0
Q114884412,Minister of State for Prime Minister and Cabinet Affairs,Position,0,0,country_tagged,country,peps,0,ly,1,gov.executive,,0,0,0,0,0,0,0,0,0,0,0,0,executive,0,0,,,,,,,,,,,,,,,wd_peps;ann_pep_positions,2024-10-08,2026-09-12,,0,131,1,0.0
Q114884413,Minister of State for Women's Affairs,Position,0,0,country_tagged,country,peps,0,ly,1,gov.executive;gov.national,,0,0,0,0,0,0,0,0,0,0,0,0,executive;national,0,0,,,,,,,,,,,,,,,wd_peps;us_cia_world_leaders;ann_pep_positions,2023-08-16,2026-09-12,,0,132,1,0.0
Q114884414,Minister of Technical and Vocational Education,Position,0,0,country_tagged,country,peps,0,ly,1,gov.executive,,0,0,0,0,0,0,0,0,0,0,0,0,executive,0,0,,,,,,,,,,,,,,,wd_peps;ann_pep_positions,2024-10-08,2026-09-12,,0,133,1,0.0
Q114884416,Minister of Youth,Position,0,0,country_tagged,country,peps,0,ly,1,gov.executive;gov.national,,0,0,0,0,0,0,0,0,0,0,0,0,executive;national,0,0,,,,,,,,,,,,,,,us_cia_world_leaders;wd_peps;ann_pep_positions;wd_categories,2023-08-16,2026-09-12,,0,134,1,0.0
Q114884632,Abd Al-Salam Abdullah Al-Lahi-Tiki,Person,1,0,country_tagged,country,peps,1,ly,1,role.pep,gov.executive,1,0,0,0,0,0,0,0,0,0,0,0,executive,1,1,Minister of Tourism,,,,,,,,,,,,,,wd_peps,2023-04-20,2026-09-12,,0,135,1,0.0
Q114884633,Adel Jumaa Amer,Person,1,0,country_tagged,citizenship,peps,1,ly,1,role.pep,gov.executive,1,0,0,0,0,0,0,0,0,0,0,0,executive,1,1,Minister of State for Prime Minister and Cabinet Affairs,,,,,,,,,,,,,,wd_peps,2024-10-08,2026-09-12,,0,136,1,0.0
Q114884634,Abdul Fattah Saleh Muhammad Al-Khawja,Person,1,0,country_tagged,country,peps,1,ly,1,role.pep,gov.executive;gov.national,1,0,0,0,0,0,0,0,0,0,0,0,executive;national,1,1,Minister of Civil Service,,,,,,,,,,,,,,wd_peps;ann_pep_positions,2024-10-08,2026-09-12,,0,137,1,0.0
Q114884635,Abdul Shafi Hussein Muhammad Al-Juifi,Person,1,0,country_tagged,country,peps,1,ly,1,role.pep,gov.executive;gov.national,1,0,0,0,0,0,0,0,0,0,0,0,executive;national,1,1,Minister of Sports,,,,,,,,,,,,,,wd_peps;ann_pep_positions,2024-10-08,2026-09-12,,0,138,1,0.0
Q114884636,Ahmed Ali Muhammad Omar,Person,1,0,country_tagged,country,peps,1,ly,1,role.pep,gov.executive;gov.national,1,0,0,0,0,0,0,0,0,0,0,0,executive;national,1,1,Minister of Industry & Minerals,,,,,,,,,,,,,,wd_peps;ann_pep_positions,2024-10-08,2026-09-12,,0,139,1,0.0
Q114884637,Ahmed Abu Khuzam,Person,1,0,country_tagged,country,peps,1,ly,1,role.pep,gov.executive;gov.national,1,0,0,0,0,0,0,0,0,0,0,0,executive;national,1,2,Minister of Education; Minister of State for Displaced Affairs and Human Rights,,,,,,,,,,,,,,wd_peps;ann_pep_positions,2024-10-08,2026-09-12,,0,140,1,0.0
Q114884638,Ali Al-Abed Al-Reda Abu Azoum,Person,1,0,country_tagged,country,peps,1,ly,1,role.pep,gov.executive;gov.national,1,0,0,0,0,0,0,0,0,0,0,0,executive;national,1,3,Minister of Labour; Minister of Economy & Trade; Minister of Civil Service,,,,,,,,,,,,,,wd_peps;ann_pep_positions,2024-10-08,2026-09-12,,0,141,1,0.0
Q114884640,Ali Muhammad Miftah Al-Zinati,Person,1,0,country_tagged,country,peps,1,ly,1,role.pep,gov.executive;gov.national,1,0,0,0,0,0,0,0,0,0,0,0,executive;national,1,1,Minister of Health,,,,,,,,,,,,,,wd_peps;ann_pep_positions;wd_categories,2024-09-04,2026-09-12,,0,142,1,0.0
Q114884641,Badr Al-Din Al-Sadiq Al-Toumi,Person,1,0,country_tagged,country,peps,1,ly,1,role.pep,gov.executive;gov.national,1,0,0,0,0,0,0,0,0,0,0,0,executive;national,1,2,Minister of Local Government; Minister of Internal Affairs of Libya,,,,,,,,,,,,,,wd_peps;ann_pep_positions,2024-10-08,2026-09-12,,0,143,1,0.0
Q114884642,Fathallah Abd Al-Latif Al-Zani,Person,1,0,country_tagged,country,peps,1,ly,1,role.pep,gov.executive;gov.national,1,0,0,0,0,0,0,0,0,0,0,0,executive;national,1,3,Foreign Minister of Libya; Minister of State for African Affairs; Minister of Youth,,,,,Minister of State for African Affairs,,,,,,,,,wd_peps;us_cia_world_leaders;ann_pep_positions;wd_categories,2023-09-11,2026-09-12,https://www.cia.gov/resources/world-leaders/foreign-governments/libya,0,144,1,0.0
Q114884643,Halima Ibrahim Abdel Rahman,Person,1,0,country_tagged,citizenship,peps,1,ly,1,role.pep,gov.executive;gov.national,1,0,0,0,0,0,0,0,0,0,0,0,executive;national,1,1,Minister of Justice,,,,,,,,,,,,,,wd_peps;ann_pep_positions,2024-10-08,2026-09-12,,0,145,1,0.0
Q114884644,Hamad Abdul-Razzaq Taher Al-Marimi,Person,1,0,country_tagged,country,peps,1,ly,1,role.pep,gov.executive;gov.national,1,0,0,0,0,0,0,0,0,0,0,0,executive;national,1,1,Minister of Agriculture,,,,,,,,,,,,,,wd_peps;ann_pep_positions,2024-10-08,2026-09-12,,0,146,1,0.0
Q114884645,Houria Khalifa Miloud,Person,1,0,country_tagged,citizenship,peps,1,ly,1,role.pep,gov.executive;gov.national,1,0,0,0,0,0,0,0,0,0,0,0,executive;national,1,1,Minister of State for Women's Affairs,,,,,,,,,,,,,,wd_peps;ann_pep_positions,2024-10-08,2026-09-12,,0,147,1,0.0
Q114884646,Hussein Atiya Abdul Hafeez Al-Qatrani,Person,1,0,country_tagged,country,peps,1,ly,1,role.pep,gov.executive;gov.head;gov.national,1,0,0,0,0,0,0,0,0,0,1,0,executive;head;national,1,2,Deputy Prime Minister of Libya; Deputy Prime Minister,,,,,Deputy Prime Minister,,,,,,,,,us_cia_world_leaders;wd_peps;ann_pep_positions;wd_categories,2023-04-20,2026-09-12,https://www.cia.gov/resources/world-leaders/foreign-governments/libya,0,148,1,0.0
Q114884647,Ibrahim Al-Arabi Mounir,Person,1,0,country_tagged,country,peps,1,ly,1,role.pep,gov.executive;gov.national,1,0,0,0,0,0,0,0,0,0,0,0,executive;national,1,1,Minister of Environment,,,,,,,,,,,,,,wd_peps;ann_pep_positions,2024-10-08,2026-09-12,,0,149,1,0.0
Q114884648,Ijdid Maatouk Jadeed,Person,1,0,country_tagged,country,peps,1,ly,1,role.pep,gov.executive,1,0,0,0,0,0,0,0,0,0,0,0,executive,1,1,Minister of State for Immigration Affairs,,,,,,,,,,,,,,wd_peps,2024-10-08,2026-09-12,,0,150,1,0.0
Q114884649,Imran Muhammad Abdul Anabi Al-Qeeb,Person,1,0,country_tagged,country,peps,1,ly,1,role.pep,gov.executive;gov.national,1,0,0,0,0,0,0,0,0,0,0,0,executive;national,1,1,Minister of Higher Education & Scientific Research,,,,,,,,,,,,,,wd_peps;ann_pep_positions,2024-10-08,2026-09-12,,0,151,1,0.0
Q114884651,Khaled Ahmed Mazen,Person,1,0,country_tagged,country,peps,1,ly,1,role.pep,gov.executive,1,0,0,0,0,0,0,0,0,0,0,0,executive,1,1,Minister of Internal Affairs of Libya,,,,,,,,,,,,,,wd_peps,2024-10-08,2026-09-12,,0,152,1,0.0
Q114884652,Khaled Al-Mabrouk Abdullah,Person,1,0,country_tagged,country,peps,1,ly,1,role.pep,gov.executive;gov.national,1,0,0,0,0,0,0,0,0,0,0,0,executive;national,1,1,Minister of Finance,,,,,,,,,,,,,,wd_peps;ann_pep_positions,2024-09-28,2026-09-12,,0,153,1,0.0
Q114884653,Mabrouka Othman Oki,Person,1,0,country_tagged,country,peps,1,ly,1,role.pep,gov.executive,1,0,0,0,0,0,0,0,0,0,0,0,executive,1,1,Minister of Culture and Knowledge Development,,,,,,,,,,,,,,wd_peps,2024-10-08,2026-09-12,,0,154,1,0.0
Q114884654,Muhammad Ahmad Muhammad Aoun,Person,1,0,country_tagged,country,peps,1,ly,1,role.pep,gov.executive;gov.national,1,0,0,0,0,0,0,0,0,0,0,0,executive;national,1,1,Minister of Oil & Gas,,,,,,,,,,,,,,wd_peps;ann_pep_positions,2024-10-08,2026-09-12,,0,155,1,0.0
Q114884655,Muhammad Salem Al-Shahoubi,Person,1,0,country_tagged,country,peps,1,ly,1,role.pep,gov.executive,1,0,0,0,0,0,0,0,0,0,0,0,executive,1,1,Transport Minister of Libya,,,,,,,,,,,,,,wd_peps,2024-07-04,2026-09-12,,0,156,1,0.0
Q114884656,Musa Muhammad Al-Maqrif,Person,1,0,country_tagged,country,peps,1,ly,1,role.pep,gov.executive;gov.national,1,0,0,0,0,0,0,0,0,0,0,0,executive;national,1,1,Minister of Education,,,,,,,,,,,,,,wd_peps;ann_pep_positions,2024-10-08,2026-09-12,,0,157,1,0.0
Q114884658,Ramadan Ahmed Boujenah,Person,1,0,country_tagged,country,peps,1,ly,1,role.pep,gov.executive;gov.national,1,0,0,0,0,0,0,0,0,0,0,0,executive;national,1,2,Minister of Health; Deputy Prime Minister of Libya,,,,,,,,,,,,,,wd_peps;ann_pep_positions;wd_categories,2023-04-20,2026-09-12,,0,158,1,0.0
Q114884659,Saeed Sifaw,Person,1,0,country_tagged,country,peps,1,ly,1,role.pep,gov.executive;gov.national,1,0,0,0,0,0,0,0,0,0,0,0,executive;national,1,2,Minister of Technical & Vocational Education; Minister of Technical and Vocational Education,,,,,Minister of Technical & Vocational Education,,,,,,,,,wd_peps;us_cia_world_leaders;ann_pep_positions,2024-05-02,2026-09-12,https://www.cia.gov/resources/world-leaders/foreign-governments/libya,0,159,1,0.0
Q114884660,Salama Ibrahim Al-Ghwail,Person,1,0,country_tagged,country,peps,1,ly,1,role.pep,gov.executive;gov.national,1,0,0,0,0,0,0,0,0,0,0,0,executive;national,1,1,Minister of State for Economic Affairs,,,,,,,,,,,,,,wd_peps;ann_pep_positions,2024-10-08,2026-09-12,,0,160,1,0.0
Q114884661,Tariq Abdel Salam Mustafa Abu Flika,Person,1,0,country_tagged,country,peps,1,ly,1,role.pep,gov.executive;gov.national,1,0,0,0,0,0,0,0,0,0,0,0,executive;national,1,1,Minister of Water Resources,,,,,,,,,,,,,,wd_peps;ann_pep_positions,2024-10-08,2026-09-12,,0,161,1,0.0
Q114884663,Wafaa Abu Bakr Muhammad Al-Kilani,Person,1,0,country_tagged,citizenship,peps,1,ly,1,role.pep,gov.executive;gov.national,1,0,0,0,0,0,0,0,0,0,0,0,executive;national,1,1,Minister of Social Affairs,,,,,,,,,,,,,,wd_peps;ann_pep_positions,2026-04-23,2026-09-12,,0,162,1,0.0
Q114884664,Walid Ammar Muhammad Ammar Al-Lafi,Person,1,0,country_tagged,citizenship,peps,1,ly,1,role.pep,gov.executive;gov.national,1,0,0,0,0,0,0,0,0,0,0,0,executive;national,1,1,Minister of State for Communication & Political Affairs,1985-07-09,,,,Minister of State for Communication & Political Affairs,,,,,,,,,us_cia_world_leaders;wd_peps;ann_pep_positions,2023-08-16,2026-09-12,https://www.cia.gov/resources/world-leaders/foreign-governments/libya,0,163,1,0.0
Q114886507,Abubaker Mohamed Al-Ghawi,Person,1,0,country_tagged,country,peps,1,ly,1,role.pep,gov.executive,1,0,0,0,0,0,0,0,0,0,0,0,executive,1,1,Minister of Housing,,,,,,,,,,,,,,wd_peps,2023-04-20,2026-09-12,,0,164,1,0.0
Q114886523,Mohamad Ali Houej,Person,1,0,country_tagged,country,sanctions,1,ly,1,sanction,gov.executive;gov.national,0,0,0,0,0,1,0,0,0,0,0,0,executive;national,1,1,Minister of Economy & Trade,1949-07-01,,"Al-Azizia (near Tripoli); Al-Azizia, Libya; Libya",Libya,,Mohammed Ali ALHAWIG; Mohammed Ali AL-HOUEIZ; Mohamed HWEJ; Mohamed Ali AL HUWAYJ; Mohamed EL-HUWEJ,طرابلس,Tripoli,LY0211,birth_place,tripoli,shabiya,latin,au_dfat_sanctions;gb_fcdo_sanctions,2022-04-27,2026-09-12,,0,165,1,0.0
Q114886531,Fakher Muftah Bufarna,Person,1,0,country_tagged,country,peps,1,ly,1,role.pep,gov.executive;gov.national,1,0,0,0,0,0,0,0,0,0,0,0,executive;national,1,1,Minister of Planning,,,,,,,,,,,,,,wd_peps;ann_pep_positions,2024-10-08,2026-09-12,,0,166,1,0.0
Q114886559,Adel Mohamed Sultan Hassan,Person,1,0,country_tagged,country,peps,1,ly,1,role.pep,gov.executive,1,0,0,0,0,0,0,0,0,0,0,0,executive,1,1,Minister of Marine Resources,,,,,,,,,,,,,,wd_peps,2024-10-08,2026-09-12,,0,167,1,0.0
Q115207226,Mohammad Taghi Osanloo,Person,1,0,tie_via_multicountry_hub,Representation:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ir,0,export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,1962-11-30,,"Province de Zandjan, Iran; Zanjan, Iran; province de Zandjan",Urmia Iran; Urmia,"Grade: général de brigade.
Fonction: commandant du quartier général régional du Corps des gardiens de la révolution islamique (IRGC) “Hamzeh Seyed al-Shohada”, dans le nord-ouest de l’Iran.; IRGC Ground Forces Commander (Hamzeh Sayyid al-Shohada headquarters in North-Western Iran); Commandant du quartier  général régional du Corps des  gardiens de la révolution islamique  (IRGC) “Hamzeh Seyed al-Shohada”,  dans le nord-ouest de l’Iran; IRGC Brigadier General; Commander of the Islamic Revolutionary Guard Corps (IRGC) Hamzeh Seyed Al-Shohada regional headquarters in Northwest Iran; Général de brigade","OSANLOU, Mohammad Taqi; Mohammad Taqi Osanlou; ASANLU Mokhammad Tahi; OSANLU, Mohammad Taghi; Mohammad Taghi ASANLOO; OSANLOO, Mohammad Taqi; Mohammad Taghi Osanlou; محمدتقی اسانلو",,,,,,,,us_ofac_sdn;fr_tresor_gels_avoir;tw_shtc;eu_fsf;ua_nsdc_sanctions;us_trade_csl;au_dfat_sanctions;eu_travel_bans;be_fod_sanctions;mc_fund_freezes;ca_dfatd_sema_sanctions;gb_fcdo_sanctions,2023-02-01,2026-09-12,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=5134 https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.LI.2022.318.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A318I%3ATOC https://sanctionssearch.ofac.treas.gov/Details.aspx?id=40016,1,0,217,0.0
Q115681134,Roman Catholic Archbishop of Alger,Position,0,0,tie_via_multicountry_hub,Occupancy:Q1390637,peps,0,dz,0,gov.religion,,0,0,0,0,0,0,0,0,0,0,0,0,religion,0,0,,,,,,,,,,,,,,,wd_peps;ann_pep_positions,2026-07-23,2026-09-12,,0,168,1,0.0
Q116215247,Bahman Reyhani,Person,1,0,tie_via_multicountry_hub,Representation:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ir,0,export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,1965-02-20,,,Kermanshah; Kermanshah Iran,"Deputy commander of the Islamic Revolutionary Guard Corps (IRGC) in the West of Iran, responsible for Kermanshah province.; Commandant adjoint du  Corps des gardiens de la révolution  islamique (IRGC) dans l’ouest de  l’Iran, responsable de la province de  Kermanshah; Grade: général de brigade.
Fonction: commandant adjoint du Corps des gardiens de la révolution islamique (IRGC) dans l’ouest de l’Iran, responsable de la province de Kermanshah.; Général de brigade",بهمن ریحانی; REIKhANI Bakhman,,,,,,,,fr_tresor_gels_avoir;us_ofac_sdn;tw_shtc;eu_fsf;ua_nsdc_sanctions;us_trade_csl;be_fod_sanctions;mc_fund_freezes;ca_dfatd_sema_sanctions,2023-04-20,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=44931 https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.LI.2022.318.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A318I%3ATOC https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=5127,1,0,217,0.0
Q1174055,David J. Cooney,Person,1,0,accredited_to_libya,post,peps,1,ie,0,role.pep,role.diplo,1,0,1,0,0,0,0,0,0,0,0,0,,0,1,ambassador of Ireland to Libya,1954-04-29,,,,,,,,,,,,,wd_peps,2023-04-20,2026-09-12,,0,169,1,0.0
Q117814997,Francisco Javier García-Larrache Olalquiaga,Person,1,0,accredited_to_libya,post,peps,1,es,0,role.pep,role.diplo,1,0,1,0,0,0,0,0,0,0,0,0,,0,1,ambassador of Spain to Libya,1965-11-24,,,,,,,,,,,,,wd_peps,2024-05-07,2026-09-12,,0,170,1,0.0
Q117828554,Christian Buck,Person,1,0,accredited_to_libya,post,peps,1,de,0,role.pep,role.diplo,1,0,1,0,0,0,0,0,0,0,0,0,,0,1,ambassador of Germany to Libya,1966,,,,,,,,,,,,,wd_peps,2024-10-14,2026-09-12,,0,171,1,0.0
Q118583471,ambassador of Libya to Oman,Position,0,0,tie_to_libya,Occupancy:Q22688406,peps,0,om,0,role.diplo,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,wd_peps;ann_pep_positions,2026-04-23,2026-09-12,,0,172,1,0.0
Q118903129,Osama Hamada,Person,1,0,country_tagged,citizenship,peps,1,ly,1,role.pep,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,1979,,,,,,,,,,,,,wd_categories,2024-09-03,2026-09-11,,0,173,1,0.0
Q119059381,Ali Akbar POUR-JAMSHIDIAN,Person,1,0,tie_via_multicountry_hub,Representation:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ir,0,export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,1962-12-30,,,Iran,"Ali Akbar Pour-Jamshidian is a Brigadier General of the Islamic Revolutionary Guard Corps (IRGC) and serves both as Deputy Minister of the Interior for Security and Law Enforcement Affairs and as Secretary of Iran’s National Security Council. In those roles, Ali Akbar Pour-Jamshidian has been responsible for the suppression of the street protests that started in December 2025, which has led to hundreds of casualties at the hands of different security forces under his control. He has also participated in the regime’s attempt to obfuscate the reality of the casualties and has expressed his support for the internet shutdown during the protests. Ali Akbar Pour-Jamshidian is therefore responsible for serious human rights violations in Iran.; Ali Akbar Pour-Jamshidian is a Brigadier General of the Islamic Revolutionary Guard Corps (IRGC) and serves both as Deputy Minister of the Interior for Security and Law Enforcement Affairs and as Secretary of Iran’s National Security Council.
In those roles, Ali Akbar Pour-Jamshidian has been responsible for the suppression of the street protests that started in December 2025, which has led to hundreds of casualties at the hands of different security forces under his control. He has also participated in the regime’s attempt to obfuscate the reality of the casualties and has expressed his support for the internet shutdown during the protests.
Ali Akbar Pour-Jamshidian is therefore responsible for serious human rights violations in Iran.; vice-ministre de l’intérieur chargé des questions relevant de la sécurité et du domaine répressif; secrétaire du Conseil de la sécurité nationale iranien; vice-ministre de l’intérieur chargé des questions relevant de la sécurité et du domaine répressif; secrétaire du Conseil de la sécurité nationale iranien","Aliakbar POURJAMSHIDIAN; POURJAMSHIDIAN, Aliakbar",,,,,,,,fr_tresor_gels_avoir;us_ofac_sdn;tw_shtc;eu_fsf;us_trade_csl;be_fod_sanctions;mc_fund_freezes;ca_dfatd_sema_sanctions,2023-09-15,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=44780 https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=8754 https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L_202600648,1,0,217,0.0
Q119060394,Rouhollah Bazghandi,Person,1,0,tie_via_multicountry_hub,Representation:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ir,0,export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,1981-09-20,,"Sabzevar, Iran","Basement Floor 1, No. 51, 51 Sadoughi Alley, Shahid Sadoughi Boulevard Qom Zanbilabad District 3716945864 Iran; Qom, Basement Floor 1, No. 51, 51 Sadoughi Alley, Shahid Sadoughi Boulevard, Zanbilabad District, 3716945864; Iran",IRGC Intelligence Organization Counterintelligence Official,"BAZGHANDI, Ruhollah; Ruhollah Azimi; AZIMI, Ruhollah; Ruhollah Bazghandi",,,,,,,,us_ofac_sdn;tw_shtc;us_trade_csl,2023-04-27,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=42741 https://sanctionssearch.ofac.treas.gov/Details.aspx?id=42599,1,0,217,0.0
